age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
42,State-gov,214542,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,296847,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
22,Private,120596,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
20,Private,318019,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,30,United-States,<=50K
48,Private,199372,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
44,State-gov,160745,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,>50K
27,Private,241755,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
33,Private,137584,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,>50K
39,Private,185077,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,97149,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,39,United-States,<=50K
31,Private,194227,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
39,Self-emp-inc,190023,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,7688,0,43,United-States,>50K
47,Private,27404,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
29,Private,472445,HS-grad,9,Separated,Sales,Unmarried,White,Female,0,0,20,United-States,<=50K
79,Private,141584,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,10605,0,16,United-States,>50K
49,Local-gov,172822,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Private,198196,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,35,United-States,<=50K
28,Private,287419,7th-8th,4,Never-married,Sales,Own-child,White,Male,0,0,50,Mexico,<=50K
33,Local-gov,191721,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,>50K
25,Private,150266,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,1980,40,United-States,<=50K
18,Private,74263,HS-grad,9,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
45,Private,208205,Bachelors,13,Divorced,Sales,Unmarried,White,Male,0,0,50,Germany,>50K
21,?,86759,Some-college,10,Never-married,?,Other-relative,Amer-Indian-Eskimo,Female,0,0,25,United-States,<=50K
45,Private,185958,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
19,Private,325071,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,30,United-States,<=50K
44,Private,363305,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,48,United-States,<=50K
41,Private,227065,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,Puerto-Rico,<=50K
52,Private,193720,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,7298,0,38,United-States,>50K
37,Self-emp-not-inc,220644,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,France,>50K
44,Private,24214,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
44,Private,145142,Some-college,10,Divorced,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
37,Private,188715,Some-college,10,Separated,Tech-support,Unmarried,White,Female,0,0,20,United-States,<=50K
23,,269605,Some-college,10,Never-married,,Own-child,White,Male,0,0,40,United-States,<=50K
32,Private,296464,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
32,Private,19402,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,55,United-States,>50K
23,Private,290094,HS-grad,9,Never-married,Sales,Own-child,Black,Male,0,1590,20,United-States,<=50K
27,Self-emp-not-inc,62245,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,154280,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,<=50K
38,,50563,HS-grad,9,Divorced,,Not-in-family,Black,Male,0,0,55,United-States,<=50K
23,Private,199652,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
27,State-gov,190525,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K
37,Private,186531,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
18,Private,56475,9th,5,Never-married,Craft-repair,Own-child,White,Male,0,0,30,United-States,<=50K
40,Private,144067,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
22,Private,180023,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
52,Private,139263,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,96020,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,Philippines,<=50K
54,Self-emp-not-inc,239063,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal,<=50K
46,Private,98416,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
59,State-gov,252761,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,15024,0,40,India,>50K
82,Self-emp-not-inc,204490,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States,<=50K
22,Private,193586,Assoc-voc,11,Never-married,Tech-support,Own-child,White,Female,0,0,45,United-States,<=50K
34,Private,299222,HS-grad,9,Separated,Adm-clerical,Own-child,Black,Female,0,0,45,United-States,<=50K
34,Federal-gov,327984,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,99,United-States,>50K
50,State-gov,42017,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,40,United-States,>50K
42,Private,184378,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,Self-emp-not-inc,311622,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,15,United-States,<=50K
50,Private,145404,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
31,Private,194752,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
18,Private,145284,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K
38,Private,295737,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
26,Private,169186,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,52,United-States,<=50K
25,State-gov,193820,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,1974,38,United-States,<=50K
22,Private,170041,Some-college,10,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,<=50K
53,Self-emp-not-inc,138472,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,40,United-States,>50K
52,Private,200206,Some-college,10,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
31,Private,95949,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Private,72176,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
22,Private,117789,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,<=50K
31,Private,354543,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,65,,>50K
28,Private,193673,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,60,United-States,<=50K
44,Private,229517,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
37,Self-emp-inc,125050,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,>50K
73,Self-emp-not-inc,135294,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K
23,Private,116393,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
27,Private,379722,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,22,United-States,<=50K
33,Private,188861,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,70,United-States,<=50K
41,Private,199901,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,Black,Female,0,0,60,?,<=50K
44,Private,157443,Doctorate,16,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Self-emp-not-inc,231461,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
85,,224403,Preschool,1,Widowed,,Not-in-family,White,Male,0,0,20,United-States,<=50K
18,Private,219714,9th,5,Divorced,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
21,Private,54152,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,<=50K
52,Federal-gov,210240,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,>50K
51,Private,33336,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,United-States,>50K
65,Self-emp-not-inc,210185,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,8,Germany,<=50K
35,Private,289793,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,15024,0,45,United-States,>50K
34,Private,178685,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
90,Private,185385,Some-college,10,Never-married,Sales,Not-in-family,White,Male,6097,0,45,United-States,<=50K
22,?,190456,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
38,Private,213512,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
52,Self-emp-not-inc,146659,10th,6,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,50,United-States,>50K
31,Private,551089,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K
68,?,96861,Some-college,10,Widowed,?,Not-in-family,White,Female,0,0,20,Germany,<=50K
17,Private,36848,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K
26,Private,450961,Bachelors,13,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,40,United-States,<=50K
37,Private,105150,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,39,United-States,<=50K
29,Private,29945,11th,7,Never-married,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,0,0,60,United-States,<=50K
39,Private,275256,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
32,Private,184655,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
49,Private,181553,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
58,Self-emp-not-inc,201318,HS-grad,9,Divorced,Sales,Own-child,White,Male,0,0,50,United-States,<=50K
46,Federal-gov,33901,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,5013,0,50,United-States,<=50K
35,Self-emp-not-inc,165406,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,60,United-States,>50K
19,Private,170800,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
50,Private,184559,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,99,United-States,>50K
23,Private,117767,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
53,Private,279173,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,148784,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,305477,HS-grad,9,Never-married,Sales,Own-child,Black,Male,0,0,32,United-States,<=50K
20,Private,217962,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
43,Private,101540,HS-grad,9,Separated,Sales,Unmarried,White,Female,0,0,35,United-States,<=50K
21,Private,99399,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
33,Private,153351,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
61,Self-emp-inc,203121,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
52,Private,246460,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,5013,0,40,United-States,<=50K
37,Local-gov,186035,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
59,Private,136586,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K
48,Private,121676,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,6849,0,50,United-States,<=50K
43,Private,35935,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,?,>50K
40,Private,160743,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
37,Local-gov,167149,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
46,Local-gov,233777,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
27,Local-gov,195288,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
37,Private,165559,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
39,Private,328376,9th,5,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
19,Private,388120,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50K
54,Self-emp-not-inc,173422,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
34,Private,133963,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K
68,Private,163310,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,6418,0,50,United-States,>50K
24,Private,188456,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K
54,Private,169907,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,98,United-States,<=50K
20,Private,278630,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
54,Local-gov,186867,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
38,Private,258650,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,85510,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,7,United-States,<=50K
36,Self-emp-not-inc,105293,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,65,United-States,>50K
41,Private,84237,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,102476,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,57,United-States,>50K
23,,40064,Some-college,10,Never-married,,Not-in-family,White,Female,0,0,40,Canada,<=50K
20,Private,215448,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
51,Private,257355,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,>50K
43,Private,172560,Bachelors,13,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
42,Private,99452,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
51,,192701,Bachelors,13,Separated,,Not-in-family,Black,Male,0,0,40,United-States,<=50K
59,Private,171700,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
37,State-gov,280282,Assoc-voc,11,Separated,Prof-specialty,Unmarried,Black,Male,0,0,40,United-States,<=50K
22,Private,238917,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,2258,55,Mexico,<=50K
81,Private,109426,Masters,14,Married-civ-spouse,Sales,Wife,White,Female,10605,0,50,,>50K
46,Private,192753,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
42,Self-emp-not-inc,208047,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
29,?,210481,HS-grad,9,Separated,?,Unmarried,Black,Female,0,0,40,United-States,<=50K
24,Private,31746,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,78,United-States,<=50K
40,Self-emp-inc,124704,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,80,Greece,<=50K
65,Private,200655,Assoc-acdm,12,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
46,Private,328291,Some-college,10,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,United-States,<=50K
36,Local-gov,330271,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States,>50K
60,Private,210521,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,State-gov,263602,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,38,United-States,<=50K
40,Private,186627,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,40,?,>50K
22,Private,173390,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
47,Private,120131,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
27,?,58122,5th-6th,3,Married-civ-spouse,?,Own-child,White,Female,0,0,40,United-States,<=50K
44,Private,220521,Some-college,10,Divorced,Exec-managerial,Own-child,White,Female,0,0,55,United-States,<=50K
55,Private,102071,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,,>50K
55,Private,199626,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Canada,<=50K
54,,125762,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,48,United-States,<=50K
47,Private,158385,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Private,117477,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,<=50K
52,Private,275504,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,15020,0,40,United-States,>50K
49,Private,177331,HS-grad,9,Separated,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
