DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Id
4,2015-07-02,7291.0,496.0,1.0,1,0,0,
3,2015-07-01,6526.0,493.0,1.0,1,0,0,
2,2015-06-30,7233.0,541.0,1.0,1,0,0,
1,2015-06-29,9412.0,651.0,1.0,1,0,0,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,4779.0,445.0,1.0,0,0,0,
5,2015-06-26,6033.0,531.0,1.0,0,0,0,
4,2015-06-25,4964.0,406.0,1.0,0,0,0,
3,2015-06-24,4244.0,330.0,1.0,0,0,0,
2,2015-06-23,4030.0,355.0,1.0,0,0,0,
1,2015-06-22,3792.0,437.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,3979.0,421.0,1.0,0,0,0,
5,2015-06-19,7823.0,571.0,1.0,1,0,0,
4,2015-06-18,5523.0,371.0,1.0,1,0,0,
3,2015-06-17,5812.0,465.0,1.0,1,0,0,
2,2015-06-16,5751.0,507.0,1.0,1,0,0,
1,2015-06-15,7766.0,608.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,3646.0,405.0,1.0,0,0,0,
5,2015-06-12,5184.0,335.0,1.0,0,0,0,
4,2015-06-11,4865.0,388.0,1.0,0,0,0,
3,2015-06-10,5679.0,469.0,1.0,0,0,0,
2,2015-06-09,5058.0,432.0,1.0,0,0,0,
1,2015-06-08,7118.0,527.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,3176.0,373.0,1.0,0,0,0,
5,2015-06-05,6519.0,512.0,1.0,1,0,0,
4,2015-06-04,6301.0,533.0,1.0,1,0,0,
3,2015-06-03,6682.0,516.0,1.0,1,0,0,
2,2015-06-02,8042.0,529.0,1.0,1,0,0,
1,2015-06-01,7298.0,596.0,1.0,1,0,0,
5,2015-07-31,8130.0,543.0,1.0,1,0,1,
4,2015-07-30,6186.0,519.0,1.0,1,0,1,
3,2015-07-29,6023.0,453.0,1.0,1,0,1,
2,2015-07-28,7222.0,525.0,1.0,1,0,1,
1,2015-07-27,7948.0,546.0,1.0,1,0,1,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,4254.0,371.0,1.0,0,0,0,
5,2015-07-24,4177.0,405.0,1.0,0,0,1,
4,2015-07-23,4386.0,453.0,1.0,0,0,1,
3,2015-07-22,4010.0,369.0,1.0,0,0,1,
2,2015-07-21,4657.0,358.0,1.0,0,0,1,
1,2015-07-20,5732.0,486.0,1.0,0,0,1,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,3039.0,421.0,1.0,0,0,0,
5,2015-07-17,7385.0,566.0,1.0,1,0,1,
4,2015-07-16,6707.0,488.0,1.0,1,0,1,
3,2015-07-15,6514.0,449.0,1.0,1,0,1,
2,2015-07-14,8133.0,549.0,1.0,1,0,1,
1,2015-07-13,7317.0,529.0,1.0,1,0,1,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,4869.0,391.0,1.0,0,0,0,
5,2015-07-10,6002.0,499.0,1.0,0,0,1,
4,2015-07-09,4986.0,450.0,1.0,0,0,1,
3,2015-07-08,4443.0,389.0,1.0,0,0,1,
2,2015-07-07,4031.0,405.0,1.0,0,0,1,
1,2015-07-06,5197.0,406.0,1.0,0,0,1,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,5096.0,445.0,1.0,0,0,0,
5,2015-07-03,6707.0,550.0,1.0,1,0,1,
4,2015-07-02,5729.0,418.0,1.0,1,0,1,
3,2015-07-01,5096.0,417.0,1.0,1,0,1,
2,2015-06-30,9473.0,580.0,1.0,1,0,1,
1,2015-06-29,7588.0,546.0,1.0,1,0,1,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,4128.0,386.0,1.0,0,0,0,
5,2015-06-26,4764.0,448.0,1.0,0,0,0,
4,2015-06-25,4331.0,319.0,1.0,0,0,0,
3,2015-06-24,5270.0,373.0,1.0,0,0,0,
2,2015-06-23,3881.0,358.0,1.0,0,0,0,
1,2015-06-22,4771.0,382.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,4185.0,432.0,1.0,0,0,0,
5,2015-06-19,8000.0,566.0,1.0,1,0,0,
4,2015-06-18,6667.0,495.0,1.0,1,0,0,
3,2015-06-17,6797.0,496.0,1.0,1,0,0,
2,2015-06-16,7303.0,523.0,1.0,1,0,0,
1,2015-06-15,8691.0,549.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,4556.0,378.0,1.0,0,0,0,
5,2015-06-12,5742.0,394.0,1.0,0,0,0,
4,2015-06-11,4914.0,383.0,1.0,0,0,0,
3,2015-06-10,4487.0,386.0,1.0,0,0,0,
2,2015-06-09,5643.0,381.0,1.0,0,0,0,
1,2015-06-08,7118.0,467.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,4649.0,419.0,1.0,0,0,0,
5,2015-06-05,7156.0,571.0,1.0,1,0,0,
4,2015-06-04,0.0,0.0,0.0,1,a,0,
3,2015-06-03,7291.0,528.0,1.0,1,0,0,
2,2015-06-02,8934.0,608.0,1.0,1,0,0,
1,2015-06-01,6818.0,517.0,1.0,1,0,0,
4,2015-09-17,,,1.0,1,0,0,44.0
3,2015-09-16,,,1.0,1,0,0,885.0
2,2015-09-15,,,1.0,1,0,0,2487.0
1,2015-09-14,,,1.0,1,0,0,3072.0
7,2015-09-13,,,0.0,0,0,0,4000.0
6,2015-09-12,,,1.0,0,0,0,5082.0
5,2015-09-11,,,1.0,0,0,0,5256.0
4,2015-09-10,,,1.0,0,0,0,6176.0
3,2015-09-09,,,1.0,0,0,0,7514.0
2,2015-09-08,,,1.0,0,0,0,8481.0
1,2015-09-07,,,1.0,0,0,0,8820.0
7,2015-09-06,,,0.0,0,0,0,10251.0
6,2015-09-05,,,1.0,0,0,0,11096.0
5,2015-09-04,,,1.0,1,0,0,11736.0
4,2015-09-03,,,1.0,1,0,0,12419.0
3,2015-09-02,,,1.0,1,0,0,13592.0
2,2015-09-01,,,1.0,1,0,0,14235.0
1,2015-08-31,,,1.0,1,0,0,14939.0
7,2015-08-30,,,0.0,0,0,0,15524.0
6,2015-08-29,,,1.0,0,0,0,16328.0
5,2015-08-28,,,1.0,0,0,0,17283.0
4,2015-08-27,,,1.0,0,0,0,18140.0
3,2015-08-26,,,1.0,0,0,0,18905.0
2,2015-08-25,,,1.0,0,0,0,20253.0
1,2015-08-24,,,1.0,0,0,0,20939.0
7,2015-08-23,,,0.0,0,0,0,21486.0
6,2015-08-22,,,1.0,0,0,0,22867.0
5,2015-08-21,,,1.0,1,0,0,23822.0
4,2015-08-20,,,1.0,1,0,0,24706.0
3,2015-08-19,,,1.0,1,0,0,25357.0
2,2015-08-18,,,1.0,1,0,0,25709.0
1,2015-08-17,,,1.0,1,0,0,26602.0
7,2015-08-16,,,0.0,0,0,0,27648.0
6,2015-08-15,,,1.0,0,0,0,29067.0
5,2015-08-14,,,1.0,0,0,0,29367.0
4,2015-08-13,,,1.0,0,0,0,30571.0
3,2015-08-12,,,1.0,0,0,0,31466.0
2,2015-08-11,,,1.0,0,0,1,32232.0
1,2015-08-10,,,1.0,0,0,1,32893.0
7,2015-08-09,,,0.0,0,0,0,34190.0
6,2015-08-08,,,1.0,0,0,0,34381.0
5,2015-08-07,,,1.0,1,0,1,35146.0
4,2015-08-06,,,1.0,1,0,1,36564.0
3,2015-08-05,,,1.0,1,0,1,37093.0
2,2015-08-04,,,1.0,1,0,1,37842.0
1,2015-08-03,,,1.0,1,0,1,39269.0
7,2015-08-02,,,0.0,0,0,0,39554.0
6,2015-08-01,,,1.0,0,0,0,40581.0
5,2015-07-31,5849.0,567.0,1.0,1,0,1,
4,2015-07-30,6016.0,496.0,1.0,1,0,1,
3,2015-07-29,4970.0,515.0,1.0,1,0,1,
2,2015-07-28,5528.0,550.0,1.0,1,0,1,
1,2015-07-27,7496.0,635.0,1.0,1,0,1,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,1943.0,257.0,1.0,0,0,0,
5,2015-07-24,4540.0,498.0,1.0,0,0,1,
4,2015-07-23,5199.0,506.0,1.0,0,0,1,
3,2015-07-22,4380.0,466.0,1.0,0,0,1,
2,2015-07-21,4657.0,488.0,1.0,0,0,1,
1,2015-07-20,4600.0,464.0,1.0,0,0,1,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,3598.0,374.0,1.0,0,0,0,
5,2015-07-17,7238.0,548.0,1.0,1,0,1,
4,2015-07-16,5810.0,539.0,1.0,1,0,1,
3,2015-07-15,5060.0,556.0,1.0,1,0,1,
2,2015-07-14,5797.0,465.0,1.0,1,0,1,
1,2015-07-13,7118.0,577.0,1.0,1,0,1,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,2926.0,260.0,1.0,0,0,0,
5,2015-07-10,5763.0,517.0,1.0,0,0,0,
4,2015-07-09,4278.0,421.0,1.0,0,0,0,
3,2015-07-08,4031.0,373.0,1.0,0,0,0,
2,2015-07-07,5184.0,453.0,1.0,0,0,0,
1,2015-07-06,5059.0,464.0,1.0,0,0,0,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,2290.0,281.0,1.0,0,0,0,
5,2015-07-03,5528.0,485.0,1.0,1,0,0,
4,2015-07-02,6177.0,491.0,1.0,1,0,0,
3,2015-07-01,6612.0,563.0,1.0,1,0,0,
2,2015-06-30,7409.0,570.0,1.0,1,0,0,
1,2015-06-29,7159.0,613.0,1.0,1,0,0,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,1513.0,308.0,1.0,0,0,0,
5,2015-06-26,4347.0,456.0,1.0,0,0,0,
4,2015-06-25,4704.0,373.0,1.0,0,0,0,
3,2015-06-24,3667.0,360.0,1.0,0,0,0,
2,2015-06-23,3646.0,405.0,1.0,0,0,0,
1,2015-06-22,4031.0,433.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,3833.0,375.0,1.0,0,0,0,
5,2015-06-19,4537.0,455.0,1.0,1,0,0,
4,2015-06-18,5856.0,509.0,1.0,1,0,0,
3,2015-06-17,6252.0,555.0,1.0,1,0,0,
2,2015-06-16,5896.0,540.0,1.0,1,0,0,
1,2015-06-15,7851.0,603.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,4614.0,361.0,1.0,0,0,0,
5,2015-06-12,4857.0,416.0,1.0,0,0,0,
4,2015-06-11,4708.0,469.0,1.0,0,0,0,
3,2015-06-10,4326.0,453.0,1.0,0,0,0,
2,2015-06-09,4636.0,480.0,1.0,0,0,0,
1,2015-06-08,5510.0,497.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,3542.0,325.0,1.0,0,0,0,
5,2015-06-05,7044.0,619.0,1.0,1,0,0,
4,2015-06-04,6323.0,571.0,1.0,1,0,0,
3,2015-06-03,5668.0,509.0,1.0,1,0,0,
2,2015-06-02,5419.0,570.0,1.0,1,0,0,
1,2015-06-01,7040.0,689.0,1.0,1,0,0,
5,2015-07-31,12025.0,882.0,1.0,1,0,0,
4,2015-07-30,7772.0,602.0,1.0,1,0,0,
3,2015-07-29,7776.0,663.0,1.0,1,0,0,
2,2015-07-28,8884.0,700.0,1.0,1,0,0,
1,2015-07-27,9681.0,681.0,1.0,1,0,0,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,5646.0,531.0,1.0,0,0,0,
5,2015-07-24,6606.0,593.0,1.0,0,0,0,
4,2015-07-23,5604.0,536.0,1.0,0,0,0,
3,2015-07-22,4875.0,454.0,1.0,0,0,0,
2,2015-07-21,7044.0,614.0,1.0,0,0,0,
1,2015-07-20,6131.0,571.0,1.0,0,0,0,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,5303.0,535.0,1.0,0,0,0,
5,2015-07-17,7152.0,575.0,1.0,1,0,0,
4,2015-07-16,6235.0,506.0,1.0,1,0,0,
3,2015-07-15,7152.0,570.0,1.0,1,0,0,
2,2015-07-14,7328.0,575.0,1.0,1,0,0,
1,2015-07-13,9462.0,708.0,1.0,1,0,0,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,5774.0,520.0,1.0,0,0,0,
5,2015-07-10,5612.0,539.0,1.0,0,0,0,
4,2015-07-09,5709.0,510.0,1.0,0,0,0,
3,2015-07-08,5528.0,509.0,1.0,0,0,0,
2,2015-07-07,4774.0,421.0,1.0,0,0,0,
1,2015-07-06,5994.0,603.0,1.0,0,0,0,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,4934.0,524.0,1.0,0,0,0,
5,2015-07-03,7412.0,543.0,1.0,1,0,0,
4,2015-07-02,6000.0,506.0,1.0,1,0,0,
3,2015-07-01,6042.0,506.0,1.0,1,0,0,
2,2015-06-30,7426.0,630.0,1.0,1,0,0,
1,2015-06-29,9688.0,717.0,1.0,1,0,0,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,6547.0,533.0,1.0,0,0,0,
5,2015-06-26,4953.0,469.0,1.0,0,0,0,
4,2015-06-25,4779.0,509.0,1.0,0,0,0,
3,2015-06-24,5323.0,476.0,1.0,0,0,0,
2,2015-06-23,5619.0,510.0,1.0,0,0,0,
1,2015-06-22,6107.0,549.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,5165.0,496.0,1.0,0,0,0,
5,2015-06-19,8028.0,633.0,1.0,1,0,0,
4,2015-06-18,5737.0,540.0,1.0,1,0,0,
3,2015-06-17,7291.0,567.0,1.0,1,0,0,
2,2015-06-16,7557.0,652.0,1.0,1,0,0,
1,2015-06-15,10022.0,689.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,7291.0,567.0,1.0,0,0,0,
5,2015-06-12,5128.0,538.0,1.0,0,0,0,
4,2015-06-11,6021.0,531.0,1.0,0,0,0,
3,2015-06-10,5645.0,510.0,1.0,0,0,0,
2,2015-06-09,5464.0,467.0,1.0,0,0,0,
1,2015-06-08,5963.0,510.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,4898.0,524.0,1.0,0,0,0,
5,2015-06-05,7904.0,665.0,1.0,1,0,1,
4,2015-06-04,0.0,0.0,0.0,1,a,1,
3,2015-06-03,6547.0,560.0,1.0,1,0,1,
2,2015-06-02,5912.0,560.0,1.0,1,0,1,
1,2015-06-01,7557.0,630.0,1.0,1,0,1,
4,2015-09-17,,,1.0,1,0,0,628.0
3,2015-09-16,,,1.0,1,0,0,1639.0
2,2015-09-15,,,1.0,1,0,0,1762.0
1,2015-09-14,,,1.0,1,0,1,3339.0
7,2015-09-13,,,0.0,0,0,0,3965.0
6,2015-09-12,,,1.0,0,0,0,5019.0
5,2015-09-11,,,1.0,0,0,1,5954.0
4,2015-09-10,,,1.0,0,0,1,6601.0
3,2015-09-09,,,1.0,0,0,1,7218.0
2,2015-09-08,,,1.0,0,0,1,8219.0
1,2015-09-07,,,1.0,0,0,1,8610.0
7,2015-09-06,,,0.0,0,0,0,10017.0
6,2015-09-05,,,1.0,0,0,0,10640.0
5,2015-09-04,,,1.0,1,0,1,11363.0
4,2015-09-03,,,1.0,1,0,1,12382.0
3,2015-09-02,,,1.0,1,0,1,12884.0
2,2015-09-01,,,1.0,1,0,1,13874.0
1,2015-08-31,,,1.0,1,0,1,14680.0
7,2015-08-30,,,0.0,0,0,0,15732.0
6,2015-08-29,,,1.0,0,0,0,16724.0
5,2015-08-28,,,1.0,0,0,1,17755.0
4,2015-08-27,,,1.0,0,0,1,18189.0
3,2015-08-26,,,1.0,0,0,1,19388.0
2,2015-08-25,,,1.0,0,0,1,20425.0
1,2015-08-24,,,1.0,0,0,1,21349.0
7,2015-08-23,,,0.0,0,0,0,21502.0
6,2015-08-22,,,1.0,0,0,0,23076.0
5,2015-08-21,,,1.0,1,0,1,23643.0
4,2015-08-20,,,1.0,1,0,1,24218.0
3,2015-08-19,,,1.0,1,0,1,24832.0
2,2015-08-18,,,1.0,1,0,1,26010.0
1,2015-08-17,,,1.0,1,0,1,27309.0
7,2015-08-16,,,0.0,0,0,0,27727.0
6,2015-08-15,,,0.0,0,a,0,28419.0
5,2015-08-14,,,1.0,0,0,1,29879.0
4,2015-08-13,,,1.0,0,0,1,30150.0
3,2015-08-12,,,1.0,0,0,1,31096.0
2,2015-08-11,,,1.0,0,0,1,32402.0
1,2015-08-10,,,1.0,0,0,1,33361.0
7,2015-08-09,,,0.0,0,0,0,33611.0
6,2015-08-08,,,1.0,0,0,0,34259.0
5,2015-08-07,,,1.0,1,0,1,35729.0
4,2015-08-06,,,1.0,1,0,1,36137.0
3,2015-08-05,,,1.0,1,0,1,37076.0
2,2015-08-04,,,1.0,1,0,1,38133.0
1,2015-08-03,,,1.0,1,0,1,38732.0
7,2015-08-02,,,0.0,0,0,0,39968.0
6,2015-08-01,,,1.0,0,0,0,40653.0
5,2015-07-31,7948.0,748.0,1.0,1,0,1,
4,2015-07-30,8159.0,732.0,1.0,1,0,1,
3,2015-07-29,5888.0,579.0,1.0,1,0,1,
2,2015-07-28,7593.0,641.0,1.0,1,0,1,
1,2015-07-27,7409.0,638.0,1.0,1,0,1,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,3303.0,257.0,1.0,0,0,0,
5,2015-07-24,4649.0,478.0,1.0,0,0,1,
4,2015-07-23,4495.0,523.0,1.0,0,0,1,
3,2015-07-22,5649.0,556.0,1.0,0,0,1,
2,2015-07-21,6193.0,565.0,1.0,0,0,1,
1,2015-07-20,4649.0,531.0,1.0,0,0,1,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,3039.0,386.0,1.0,0,0,0,
5,2015-07-17,7152.0,587.0,1.0,1,0,1,
4,2015-07-16,5795.0,689.0,1.0,1,0,1,
3,2015-07-15,7557.0,668.0,1.0,1,0,1,
2,2015-07-14,7699.0,721.0,1.0,1,0,1,
1,2015-07-13,7092.0,680.0,1.0,1,0,1,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,3544.0,382.0,1.0,0,0,0,
5,2015-07-10,4906.0,510.0,1.0,0,0,1,
4,2015-07-09,5486.0,523.0,1.0,0,0,1,
3,2015-07-08,5484.0,497.0,1.0,0,0,1,
2,2015-07-07,4939.0,529.0,1.0,0,0,1,
1,2015-07-06,7291.0,684.0,1.0,0,0,1,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,4013.0,361.0,1.0,0,0,0,
5,2015-07-03,6743.0,644.0,1.0,1,0,1,
4,2015-07-02,6547.0,697.0,1.0,1,0,1,
3,2015-07-01,6612.0,689.0,1.0,1,0,1,
2,2015-06-30,8158.0,743.0,1.0,1,0,1,
1,2015-06-29,9220.0,766.0,1.0,1,0,1,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,4106.0,373.0,1.0,0,0,0,
5,2015-06-26,4728.0,480.0,1.0,0,0,0,
4,2015-06-25,5099.0,617.0,1.0,0,0,0,
3,2015-06-24,4770.0,521.0,1.0,0,0,0,
2,2015-06-23,5356.0,503.0,1.0,0,0,0,
1,2015-06-22,5732.0,570.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,5804.0,463.0,1.0,0,0,0,
5,2015-06-19,6224.0,662.0,1.0,1,0,0,
4,2015-06-18,7759.0,737.0,1.0,1,0,0,
3,2015-06-17,5812.0,649.0,1.0,1,0,0,
2,2015-06-16,6964.0,721.0,1.0,1,0,0,
1,2015-06-15,8287.0,747.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,3131.0,327.0,1.0,0,0,0,
5,2015-06-12,4874.0,575.0,1.0,0,0,0,
4,2015-06-11,5108.0,607.0,1.0,0,0,0,
3,2015-06-10,4129.0,528.0,1.0,0,0,0,
2,2015-06-09,5001.0,570.0,1.0,0,0,0,
1,2015-06-08,5391.0,694.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,4190.0,413.0,1.0,0,0,0,
5,2015-06-05,7588.0,716.0,1.0,1,0,0,
4,2015-06-04,0.0,0.0,0.0,1,a,0,
3,2015-06-03,8328.0,819.0,1.0,1,0,0,
2,2015-06-02,8798.0,748.0,1.0,1,0,0,
1,2015-06-01,8620.0,761.0,1.0,1,0,0,
4,2015-09-17,,,1.0,1,0,0,251.0
3,2015-09-16,,,1.0,1,0,0,1544.0
2,2015-09-15,,,1.0,1,0,0,2064.0
1,2015-09-14,,,1.0,1,0,0,2989.0
7,2015-09-13,,,0.0,0,0,0,3819.0
6,2015-09-12,,,1.0,0,0,0,4974.0
5,2015-09-11,,,1.0,0,0,0,5669.0
4,2015-09-10,,,1.0,0,0,0,6252.0
3,2015-09-09,,,1.0,0,0,0,7029.0
2,2015-09-08,,,1.0,0,0,0,8510.0
1,2015-09-07,,,1.0,0,0,0,9375.0
7,2015-09-06,,,0.0,0,0,0,9950.0
6,2015-09-05,,,1.0,0,0,0,11070.0
5,2015-09-04,,,1.0,1,0,0,11520.0
4,2015-09-03,,,1.0,1,0,0,12333.0
3,2015-09-02,,,1.0,1,0,0,13646.0
2,2015-09-01,,,1.0,1,0,0,14376.0
1,2015-08-31,,,1.0,1,0,0,15329.0
7,2015-08-30,,,0.0,0,0,0,15840.0
6,2015-08-29,,,1.0,0,0,0,16830.0
5,2015-08-28,,,1.0,0,0,0,17507.0
4,2015-08-27,,,1.0,0,0,0,18002.0
3,2015-08-26,,,1.0,0,0,0,19065.0
2,2015-08-25,,,1.0,0,0,0,20124.0
1,2015-08-24,,,1.0,0,0,0,21115.0
7,2015-08-23,,,0.0,0,0,0,21735.0
6,2015-08-22,,,1.0,0,0,0,22401.0
5,2015-08-21,,,1.0,1,0,0,23308.0
4,2015-08-20,,,1.0,1,0,0,24795.0
3,2015-08-19,,,1.0,1,0,0,24898.0
2,2015-08-18,,,1.0,1,0,0,26476.0
1,2015-08-17,,,1.0,1,0,0,26554.0
7,2015-08-16,,,0.0,0,0,0,27494.0
6,2015-08-15,,,1.0,0,0,0,29061.0
5,2015-08-14,,,1.0,0,0,0,29367.0
4,2015-08-13,,,1.0,0,0,0,30455.0
3,2015-08-12,,,1.0,0,0,0,31304.0
2,2015-08-11,,,1.0,0,0,1,31736.0
1,2015-08-10,,,1.0,0,0,1,32779.0
7,2015-08-09,,,0.0,0,0,0,34010.0
6,2015-08-08,,,1.0,0,0,0,34276.0
5,2015-08-07,,,1.0,1,0,1,35418.0
4,2015-08-06,,,1.0,1,0,1,36257.0
3,2015-08-05,,,1.0,1,0,1,37263.0
2,2015-08-04,,,1.0,1,0,1,38500.0
1,2015-08-03,,,1.0,1,0,1,39332.0
7,2015-08-02,,,0.0,0,0,0,39745.0
6,2015-08-01,,,1.0,0,0,0,40457.0
5,2015-07-31,9287.0,871.0,1.0,1,0,1,
4,2015-07-30,6893.0,625.0,1.0,1,0,1,
3,2015-07-29,5923.0,638.0,1.0,1,0,1,
2,2015-07-28,7222.0,689.0,1.0,1,0,1,
1,2015-07-27,7199.0,693.0,1.0,1,0,1,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,3040.0,305.0,1.0,0,0,0,
5,2015-07-24,5010.0,555.0,1.0,0,0,1,
4,2015-07-23,4649.0,543.0,1.0,0,0,1,
3,2015-07-22,5605.0,620.0,1.0,0,0,1,
2,2015-07-21,4215.0,571.0,1.0,0,0,1,
1,2015-07-20,6148.0,638.0,1.0,0,0,1,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,3828.0,376.0,1.0,0,0,0,
5,2015-07-17,5896.0,613.0,1.0,1,0,1,
4,2015-07-16,6323.0,721.0,1.0,1,0,1,
3,2015-07-15,6693.0,706.0,1.0,1,0,1,
2,2015-07-14,8133.0,668.0,1.0,1,0,1,
1,2015-07-13,7575.0,689.0,1.0,1,0,1,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,2689.0,362.0,1.0,0,0,0,
5,2015-07-10,5296.0,684.0,1.0,0,0,1,
4,2015-07-09,4510.0,576.0,1.0,0,0,1,
3,2015-07-08,5423.0,575.0,1.0,0,0,1,
2,2015-07-07,6122.0,641.0,1.0,0,0,1,
1,2015-07-06,6142.0,679.0,1.0,0,0,1,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,3004.0,297.0,1.0,0,0,0,
5,2015-07-03,6422.0,684.0,1.0,1,0,1,
4,2015-07-02,6825.0,689.0,1.0,1,0,1,
3,2015-07-01,6523.0,812.0,1.0,1,0,1,
2,2015-06-30,9300.0,855.0,1.0,1,0,1,
1,2015-06-29,7885.0,819.0,1.0,1,0,1,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,2689.0,369.0,1.0,0,0,0,
5,2015-06-26,3545.0,445.0,1.0,0,0,0,
4,2015-06-25,4392.0,545.0,1.0,0,0,0,
3,2015-06-24,4443.0,548.0,1.0,0,0,0,
2,2015-06-23,4406.0,532.0,1.0,0,0,0,
1,2015-06-22,4981.0,543.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,2495.0,276.0,1.0,0,0,0,
5,2015-06-19,6375.0,630.0,1.0,1,0,0,
4,2015-06-18,5856.0,678.0,1.0,1,0,0,
3,2015-06-17,6581.0,716.0,1.0,1,0,0,
2,2015-06-16,6732.0,769.0,1.0,1,0,0,
1,2015-06-15,7675.0,734.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,3678.0,354.0,1.0,0,0,0,
5,2015-06-12,4865.0,576.0,1.0,0,0,0,
4,2015-06-11,4537.0,592.0,1.0,0,0,0,
3,2015-06-10,5131.0,600.0,1.0,0,0,0,
2,2015-06-09,4591.0,630.0,1.0,0,0,0,
1,2015-06-08,5679.0,668.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,3158.0,383.0,1.0,0,0,0,
5,2015-06-05,7044.0,710.0,1.0,1,0,0,
4,2015-06-04,0.0,0.0,0.0,1,a,0,
3,2015-06-03,7885.0,765.0,1.0,1,0,0,
2,2015-06-02,6906.0,684.0,1.0,1,0,0,
1,2015-06-01,8539.0,781.0,1.0,1,0,0,
4,2015-09-17,,,1.0,1,0,0,759.0
3,2015-09-16,,,1.0,1,0,0,1662.0
2,2015-09-15,,,1.0,1,0,0,2231.0
1,2015-09-14,,,1.0,1,0,0,2697.0
7,2015-09-13,,,0.0,0,0,0,4197.0
6,2015-09-12,,,1.0,0,0,0,4373.0
5,2015-09-11,,,1.0,0,0,0,5631.0
4,2015-09-10,,,1.0,0,0,0,6816.0
3,2015-09-09,,,1.0,0,0,0,7149.0
2,2015-09-08,,,1.0,0,0,0,8199.0
1,2015-09-07,,,1.0,0,0,0,9202.0
7,2015-09-06,,,0.0,0,0,0,10097.0
6,2015-09-05,,,1.0,0,0,0,10577.0
5,2015-09-04,,,1.0,1,0,0,11901.0
4,2015-09-03,,,1.0,1,0,0,12336.0
3,2015-09-02,,,1.0,1,0,0,13258.0
2,2015-09-01,,,1.0,1,0,0,14099.0
1,2015-08-31,,,1.0,1,0,0,14716.0
