Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Id
557,5,2015-07-31,5417.0,752.0,1.0,1,0,1,
558,5,2015-07-31,4376.0,528.0,1.0,1,0,1,
559,5,2015-07-31,9950.0,1053.0,1.0,1,0,1,
562,5,2015-07-31,20303.0,3255.0,1.0,1,0,1,
564,5,2015-07-31,5924.0,540.0,1.0,1,0,1,
565,5,2015-07-31,8283.0,906.0,1.0,1,0,1,
566,5,2015-07-31,7202.0,690.0,1.0,1,0,1,
567,5,2015-07-31,8601.0,854.0,1.0,1,0,1,
568,5,2015-07-31,6660.0,472.0,1.0,1,0,1,
569,5,2015-07-31,4680.0,620.0,1.0,1,0,1,
570,5,2015-07-31,6102.0,804.0,1.0,1,0,1,
571,5,2015-07-31,10677.0,677.0,1.0,1,0,0,
572,5,2015-07-31,8531.0,657.0,1.0,1,0,1,
573,5,2015-07-31,4806.0,391.0,1.0,1,0,0,
574,5,2015-07-31,11592.0,720.0,1.0,1,0,1,
576,5,2015-07-31,9123.0,1072.0,1.0,1,0,1,
577,5,2015-07-31,7292.0,679.0,1.0,1,0,1,
578,5,2015-07-31,13399.0,1225.0,1.0,1,0,1,
579,5,2015-07-31,9654.0,991.0,1.0,1,0,1,
580,5,2015-07-31,12253.0,1665.0,1.0,1,0,1,
581,5,2015-07-31,6455.0,645.0,1.0,1,0,1,
582,5,2015-07-31,7463.0,893.0,1.0,1,0,1,
583,5,2015-07-31,5602.0,530.0,1.0,1,0,1,
584,5,2015-07-31,6487.0,505.0,1.0,1,0,1,
585,5,2015-07-31,8122.0,972.0,1.0,1,0,1,
586,5,2015-07-31,17879.0,2501.0,1.0,1,0,1,
587,5,2015-07-31,12025.0,788.0,1.0,1,0,0,
588,5,2015-07-31,8256.0,823.0,1.0,1,0,1,
589,5,2015-07-31,8001.0,681.0,1.0,1,0,1,
591,5,2015-07-31,8600.0,641.0,1.0,1,0,1,
593,5,2015-07-31,11333.0,1375.0,1.0,1,0,1,
594,5,2015-07-31,5288.0,539.0,1.0,1,0,1,
597,5,2015-07-31,6990.0,873.0,1.0,1,0,1,
598,5,2015-07-31,6675.0,763.0,1.0,1,0,0,
602,5,2015-07-31,7701.0,635.0,1.0,1,0,1,
603,5,2015-07-31,9432.0,1161.0,1.0,1,0,1,
604,5,2015-07-31,8422.0,614.0,1.0,1,0,0,
605,5,2015-07-31,9969.0,662.0,1.0,1,0,1,
606,5,2015-07-31,7187.0,663.0,1.0,1,0,1,
607,5,2015-07-31,5555.0,637.0,1.0,1,0,1,
609,5,2015-07-31,5896.0,588.0,1.0,1,0,1,
610,5,2015-07-31,4209.0,523.0,1.0,1,0,1,
611,5,2015-07-31,6686.0,531.0,1.0,1,0,0,
613,5,2015-07-31,6778.0,954.0,1.0,1,0,1,
614,5,2015-07-31,7698.0,1069.0,1.0,1,0,1,
615,5,2015-07-31,10520.0,1225.0,1.0,1,0,1,
616,5,2015-07-31,11786.0,957.0,1.0,1,0,1,
618,5,2015-07-31,9397.0,618.0,1.0,1,0,1,
619,5,2015-07-31,7384.0,614.0,1.0,1,0,0,
620,5,2015-07-31,12074.0,937.0,1.0,1,0,0,
621,5,2015-07-31,7296.0,870.0,1.0,1,0,1,
623,5,2015-07-31,9636.0,1045.0,1.0,1,0,1,
625,5,2015-07-31,6887.0,702.0,1.0,1,0,1,
626,5,2015-07-31,12025.0,974.0,1.0,1,0,1,
627,5,2015-07-31,8837.0,746.0,1.0,1,0,1,
628,5,2015-07-31,11777.0,1091.0,1.0,1,0,1,
629,5,2015-07-31,6769.0,590.0,1.0,1,0,0,
630,5,2015-07-31,7544.0,801.0,1.0,1,0,1,
631,5,2015-07-31,7428.0,765.0,1.0,1,0,1,
632,5,2015-07-31,9461.0,1053.0,1.0,1,0,1,
633,5,2015-07-31,6929.0,530.0,1.0,1,0,0,
635,5,2015-07-31,8541.0,791.0,1.0,1,0,1,
636,5,2015-07-31,10764.0,1027.0,1.0,1,0,0,
637,5,2015-07-31,12730.0,893.0,1.0,1,0,0,
639,5,2015-07-31,5620.0,528.0,1.0,1,0,1,
641,5,2015-07-31,6889.0,567.0,1.0,1,0,1,
642,5,2015-07-31,3671.0,420.0,1.0,1,0,1,
643,5,2015-07-31,13143.0,1312.0,1.0,1,0,1,
644,5,2015-07-31,11956.0,1189.0,1.0,1,0,0,
645,5,2015-07-31,18933.0,1817.0,1.0,1,0,1,
646,5,2015-07-31,6016.0,817.0,1.0,1,0,0,
647,5,2015-07-31,10460.0,932.0,1.0,1,0,1,
648,5,2015-07-31,7947.0,620.0,1.0,1,0,1,
649,5,2015-07-31,5012.0,486.0,1.0,1,0,1,
650,5,2015-07-31,7509.0,743.0,1.0,1,0,0,
651,5,2015-07-31,8687.0,992.0,1.0,1,0,1,
652,5,2015-07-31,10050.0,884.0,1.0,1,0,1,
653,5,2015-07-31,7979.0,605.0,1.0,1,0,1,
654,5,2015-07-31,8466.0,770.0,1.0,1,0,1,
655,5,2015-07-31,11906.0,861.0,1.0,1,0,1,
656,5,2015-07-31,4576.0,465.0,1.0,1,0,1,
657,5,2015-07-31,9654.0,919.0,1.0,1,0,1,
658,5,2015-07-31,7323.0,669.0,1.0,1,0,1,
659,5,2015-07-31,6615.0,690.0,1.0,1,0,1,
661,5,2015-07-31,7541.0,570.0,1.0,1,0,1,
662,5,2015-07-31,10711.0,858.0,1.0,1,0,1,
663,5,2015-07-31,8088.0,949.0,1.0,1,0,1,
664,5,2015-07-31,8330.0,823.0,1.0,1,0,1,
665,5,2015-07-31,9455.0,1365.0,1.0,1,0,1,
666,5,2015-07-31,9706.0,778.0,1.0,1,0,1,
667,5,2015-07-31,11985.0,971.0,1.0,1,0,1,
668,5,2015-07-31,11554.0,1278.0,1.0,1,0,1,
670,5,2015-07-31,9980.0,922.0,1.0,1,0,0,
671,5,2015-07-31,9063.0,818.0,1.0,1,0,0,
672,5,2015-07-31,10145.0,1437.0,1.0,1,0,1,
673,5,2015-07-31,11620.0,810.0,1.0,1,0,1,
675,5,2015-07-31,4350.0,421.0,1.0,1,0,1,
677,5,2015-07-31,10087.0,718.0,1.0,1,0,0,
678,5,2015-07-31,11960.0,1024.0,1.0,1,0,1,
679,5,2015-07-31,11868.0,1188.0,1.0,1,0,1,
680,5,2015-07-31,7144.0,887.0,1.0,1,0,1,
681,5,2015-07-31,4833.0,564.0,1.0,1,0,1,
682,5,2015-07-31,13979.0,2013.0,1.0,1,0,1,
683,5,2015-07-31,10439.0,981.0,1.0,1,0,1,
684,5,2015-07-31,10159.0,790.0,1.0,1,0,0,
686,5,2015-07-31,7542.0,824.0,1.0,1,0,1,
687,5,2015-07-31,10471.0,818.0,1.0,1,0,1,
688,5,2015-07-31,5107.0,469.0,1.0,1,0,1,
689,5,2015-07-31,7729.0,785.0,1.0,1,0,1,
690,5,2015-07-31,7070.0,898.0,1.0,1,0,1,
691,5,2015-07-31,9780.0,668.0,1.0,1,0,1,
692,5,2015-07-31,7496.0,801.0,1.0,1,0,1,
693,5,2015-07-31,8040.0,571.0,1.0,1,0,1,
694,5,2015-07-31,10257.0,893.0,1.0,1,0,0,
696,5,2015-07-31,14308.0,1277.0,1.0,1,0,1,
699,5,2015-07-31,11449.0,1219.0,1.0,1,0,1,
700,5,2015-07-31,5849.0,646.0,1.0,1,0,1,
701,5,2015-07-31,8547.0,755.0,1.0,1,0,0,
703,5,2015-07-31,3648.0,358.0,1.0,1,0,1,
704,5,2015-07-31,12620.0,1184.0,1.0,1,0,1,
705,5,2015-07-31,12450.0,1185.0,1.0,1,0,1,
707,5,2015-07-31,13989.0,1359.0,1.0,1,0,1,
708,5,2015-07-31,7224.0,630.0,1.0,1,0,1,
709,5,2015-07-31,10489.0,1221.0,1.0,1,0,1,
711,5,2015-07-31,7799.0,548.0,1.0,1,0,0,
712,5,2015-07-31,7421.0,653.0,1.0,1,0,0,
713,5,2015-07-31,12233.0,1306.0,1.0,1,0,1,
714,5,2015-07-31,7645.0,509.0,1.0,1,0,1,
716,5,2015-07-31,7561.0,543.0,1.0,1,0,0,
718,5,2015-07-31,8763.0,913.0,1.0,1,0,1,
719,5,2015-07-31,6972.0,568.0,1.0,1,0,0,
721,5,2015-07-31,9969.0,823.0,1.0,1,0,1,
722,5,2015-07-31,9349.0,1396.0,1.0,1,0,1,
723,5,2015-07-31,12047.0,787.0,1.0,1,0,1,
724,5,2015-07-31,8328.0,780.0,1.0,1,0,1,
725,5,2015-07-31,7294.0,642.0,1.0,1,0,1,
726,5,2015-07-31,13962.0,1192.0,1.0,1,0,1,
729,5,2015-07-31,14730.0,1279.0,1.0,1,0,1,
730,5,2015-07-31,8831.0,979.0,1.0,1,0,1,
731,5,2015-07-31,10773.0,943.0,1.0,1,0,1,
732,5,2015-07-31,10919.0,1150.0,1.0,1,0,1,
733,5,2015-07-31,16625.0,3644.0,1.0,1,0,1,
734,5,2015-07-31,6829.0,582.0,1.0,1,0,1,
737,5,2015-07-31,10548.0,1232.0,1.0,1,0,1,
738,5,2015-07-31,9504.0,749.0,1.0,1,0,1,
739,5,2015-07-31,12150.0,928.0,1.0,1,0,0,
741,5,2015-07-31,11253.0,1137.0,1.0,1,0,1,
742,5,2015-07-31,10460.0,1016.0,1.0,1,0,1,
743,5,2015-07-31,5085.0,501.0,1.0,1,0,1,
744,5,2015-07-31,8663.0,943.0,1.0,1,0,0,
745,5,2015-07-31,8363.0,746.0,1.0,1,0,1,
746,5,2015-07-31,9082.0,638.0,1.0,1,0,1,
747,5,2015-07-31,10708.0,826.0,1.0,1,0,1,
748,5,2015-07-31,7481.0,578.0,1.0,1,0,1,
749,5,2015-07-31,6612.0,716.0,1.0,1,0,1,
751,5,2015-07-31,4844.0,539.0,1.0,1,0,1,
752,5,2015-07-31,7763.0,565.0,1.0,1,0,1,
753,5,2015-07-31,9303.0,767.0,1.0,1,0,1,
754,5,2015-07-31,8920.0,927.0,1.0,1,0,1,
755,5,2015-07-31,12426.0,995.0,1.0,1,0,1,
758,5,2015-07-31,6230.0,725.0,1.0,1,0,1,
759,5,2015-07-31,11253.0,1005.0,1.0,1,0,1,
760,5,2015-07-31,8350.0,1258.0,1.0,1,0,1,
761,5,2015-07-31,12761.0,1203.0,1.0,1,0,1,
762,5,2015-07-31,6647.0,532.0,1.0,1,0,1,
763,5,2015-07-31,8022.0,658.0,1.0,1,0,1,
765,5,2015-07-31,11679.0,873.0,1.0,1,0,1,
766,5,2015-07-31,8537.0,655.0,1.0,1,0,0,
767,5,2015-07-31,8554.0,831.0,1.0,1,0,1,
768,5,2015-07-31,19274.0,1713.0,1.0,1,0,1,
769,5,2015-07-31,13738.0,3630.0,1.0,1,0,1,
770,5,2015-07-31,6490.0,608.0,1.0,1,0,1,
773,5,2015-07-31,6746.0,856.0,1.0,1,0,1,
774,5,2015-07-31,6759.0,771.0,1.0,1,0,1,
776,5,2015-07-31,6109.0,649.0,1.0,1,0,1,
777,5,2015-07-31,6226.0,460.0,1.0,1,0,1,
781,5,2015-07-31,5630.0,674.0,1.0,1,0,1,
782,5,2015-07-31,7357.0,630.0,1.0,1,0,1,
784,5,2015-07-31,9284.0,921.0,1.0,1,0,1,
785,5,2015-07-31,10631.0,780.0,1.0,1,0,1,
786,5,2015-07-31,3797.0,503.0,1.0,1,0,1,
787,5,2015-07-31,14469.0,1369.0,1.0,1,0,1,
788,5,2015-07-31,18700.0,1727.0,1.0,1,0,1,
789,5,2015-07-31,4205.0,533.0,1.0,1,0,1,
790,5,2015-07-31,10141.0,775.0,1.0,1,0,1,
791,5,2015-07-31,11996.0,1082.0,1.0,1,0,1,
793,5,2015-07-31,6349.0,567.0,1.0,1,0,1,
794,5,2015-07-31,4075.0,575.0,1.0,1,0,1,
795,5,2015-07-31,5258.0,518.0,1.0,1,0,1,
796,5,2015-07-31,8913.0,769.0,1.0,1,0,1,
797,5,2015-07-31,5797.0,523.0,1.0,1,0,0,
799,5,2015-07-31,13665.0,1017.0,1.0,1,0,1,
800,5,2015-07-31,6045.0,507.0,1.0,1,0,1,
801,5,2015-07-31,7460.0,678.0,1.0,1,0,1,
802,5,2015-07-31,10286.0,693.0,1.0,1,0,1,
804,5,2015-07-31,6532.0,518.0,1.0,1,0,0,
805,5,2015-07-31,6335.0,569.0,1.0,1,0,0,
806,5,2015-07-31,10449.0,711.0,1.0,1,0,0,
808,5,2015-07-31,10715.0,786.0,1.0,1,0,1,
809,5,2015-07-31,10595.0,844.0,1.0,1,0,1,
810,5,2015-07-31,7548.0,575.0,1.0,1,0,1,
811,5,2015-07-31,5235.0,768.0,1.0,1,0,1,
812,5,2015-07-31,7915.0,850.0,1.0,1,0,1,
814,5,2015-07-31,10821.0,884.0,1.0,1,0,1,
815,5,2015-07-31,8186.0,729.0,1.0,1,0,0,
816,5,2015-07-31,7067.0,861.0,1.0,1,0,1,
818,5,2015-07-31,7049.0,653.0,1.0,1,0,1,
819,5,2015-07-31,6554.0,506.0,1.0,1,0,1,
820,5,2015-07-31,14985.0,1197.0,1.0,1,0,0,
821,5,2015-07-31,11232.0,1148.0,1.0,1,0,1,
822,5,2015-07-31,9974.0,785.0,1.0,1,0,1,
823,5,2015-07-31,7924.0,650.0,1.0,1,0,1,
824,5,2015-07-31,9252.0,1028.0,1.0,1,0,1,
825,5,2015-07-31,6003.0,596.0,1.0,1,0,0,
826,5,2015-07-31,11768.0,891.0,1.0,1,0,1,
827,5,2015-07-31,17099.0,1981.0,1.0,1,0,1,
828,5,2015-07-31,8019.0,748.0,1.0,1,0,1,
829,5,2015-07-31,7453.0,909.0,1.0,1,0,1,
831,5,2015-07-31,15152.0,1703.0,1.0,1,0,1,
832,5,2015-07-31,9199.0,695.0,1.0,1,0,1,
833,5,2015-07-31,6918.0,554.0,1.0,1,0,1,
834,5,2015-07-31,8150.0,780.0,1.0,1,0,1,
835,5,2015-07-31,7948.0,791.0,1.0,1,0,1,
837,5,2015-07-31,5481.0,635.0,1.0,1,0,1,
838,5,2015-07-31,9798.0,877.0,1.0,1,0,1,
839,5,2015-07-31,5099.0,621.0,1.0,1,0,1,
842,5,2015-07-31,23996.0,1362.0,1.0,1,0,0,
843,5,2015-07-31,12775.0,1191.0,1.0,1,0,1,
845,5,2015-07-31,5151.0,378.0,1.0,1,0,1,
847,5,2015-07-31,10011.0,1170.0,1.0,1,0,1,
848,5,2015-07-31,10527.0,998.0,1.0,1,0,1,
849,5,2015-07-31,10829.0,1049.0,1.0,1,0,1,
852,5,2015-07-31,5722.0,643.0,1.0,1,0,1,
853,5,2015-07-31,13046.0,1311.0,1.0,1,0,1,
854,5,2015-07-31,5653.0,567.0,1.0,1,0,1,
855,5,2015-07-31,10423.0,918.0,1.0,1,0,1,
856,5,2015-07-31,9416.0,1073.0,1.0,1,0,1,
857,5,2015-07-31,9211.0,990.0,1.0,1,0,1,
858,5,2015-07-31,5540.0,494.0,1.0,1,0,0,
859,5,2015-07-31,8854.0,861.0,1.0,1,0,0,
860,5,2015-07-31,8977.0,973.0,1.0,1,0,1,
861,5,2015-07-31,5338.0,655.0,1.0,1,0,1,
862,5,2015-07-31,11935.0,1288.0,1.0,1,0,1,
863,5,2015-07-31,13290.0,1430.0,1.0,1,0,1,
864,5,2015-07-31,6690.0,772.0,1.0,1,0,1,
866,5,2015-07-31,9827.0,612.0,1.0,1,0,1,
867,5,2015-07-31,6462.0,576.0,1.0,1,0,1,
868,5,2015-07-31,11441.0,673.0,1.0,1,0,1,
870,5,2015-07-31,7064.0,866.0,1.0,1,0,1,
871,5,2015-07-31,8478.0,590.0,1.0,1,0,1,
872,5,2015-07-31,9747.0,794.0,1.0,1,0,1,
874,5,2015-07-31,6384.0,615.0,1.0,1,0,1,
875,5,2015-07-31,6555.0,511.0,1.0,1,0,1,
877,5,2015-07-31,8646.0,1011.0,1.0,1,0,1,
878,5,2015-07-31,11254.0,942.0,1.0,1,0,1,
879,5,2015-07-31,6000.0,466.0,1.0,1,0,0,
880,5,2015-07-31,10670.0,920.0,1.0,1,0,1,
882,5,2015-07-31,7416.0,871.0,1.0,1,0,1,
884,5,2015-07-31,7661.0,678.0,1.0,1,0,0,
885,5,2015-07-31,6754.0,813.0,1.0,1,0,1,
886,5,2015-07-31,6857.0,642.0,1.0,1,0,1,
888,5,2015-07-31,12206.0,982.0,1.0,1,0,1,
891,5,2015-07-31,11916.0,1343.0,1.0,1,0,1,
892,5,2015-07-31,10054.0,993.0,1.0,1,0,1,
893,5,2015-07-31,7179.0,884.0,1.0,1,0,0,
894,5,2015-07-31,11866.0,1330.0,1.0,1,0,1,
895,5,2015-07-31,12182.0,1012.0,1.0,1,0,1,
896,5,2015-07-31,8763.0,1237.0,1.0,1,0,1,
897,5,2015-07-31,4691.0,464.0,1.0,1,0,1,
898,5,2015-07-31,8833.0,906.0,1.0,1,0,1,
899,5,2015-07-31,5952.0,582.0,1.0,1,0,1,
900,5,2015-07-31,7358.0,635.0,1.0,1,0,0,
901,5,2015-07-31,8220.0,682.0,1.0,1,0,1,
902,5,2015-07-31,4897.0,589.0,1.0,1,0,0,
903,5,2015-07-31,13911.0,906.0,1.0,1,0,0,
904,5,2015-07-31,7901.0,606.0,1.0,1,0,0,
905,5,2015-07-31,8157.0,1123.0,1.0,1,0,1,
906,5,2015-07-31,15131.0,1482.0,1.0,1,0,1,
907,5,2015-07-31,8485.0,1048.0,1.0,1,0,1,
908,5,2015-07-31,5618.0,421.0,1.0,1,0,1,
912,5,2015-07-31,6864.0,806.0,1.0,1,0,1,
913,5,2015-07-31,11718.0,1334.0,1.0,1,0,1,
914,5,2015-07-31,11972.0,1178.0,1.0,1,0,1,
915,5,2015-07-31,9843.0,642.0,1.0,1,0,0,
916,5,2015-07-31,6157.0,747.0,1.0,1,0,1,
917,5,2015-07-31,9099.0,898.0,1.0,1,0,1,
919,5,2015-07-31,8280.0,893.0,1.0,1,0,0,
920,5,2015-07-31,7788.0,693.0,1.0,1,0,0,
921,5,2015-07-31,9180.0,993.0,1.0,1,0,1,
922,5,2015-07-31,8447.0,750.0,1.0,1,0,1,
923,5,2015-07-31,5812.0,604.0,1.0,1,0,1,
924,5,2015-07-31,4513.0,427.0,1.0,1,0,1,
925,5,2015-07-31,9287.0,1413.0,1.0,1,0,1,
927,5,2015-07-31,8625.0,1027.0,1.0,1,0,1,
928,5,2015-07-31,12541.0,890.0,1.0,1,0,1,
930,5,2015-07-31,9512.0,1263.0,1.0,1,0,1,
931,5,2015-07-31,5943.0,713.0,1.0,1,0,1,
933,5,2015-07-31,9769.0,1064.0,1.0,1,0,1,
934,5,2015-07-31,9507.0,807.0,1.0,1,0,1,
935,5,2015-07-31,8941.0,802.0,1.0,1,0,1,
936,5,2015-07-31,6717.0,854.0,1.0,1,0,1,
937,5,2015-07-31,8508.0,647.0,1.0,1,0,1,
938,5,2015-07-31,12268.0,1139.0,1.0,1,0,1,
939,5,2015-07-31,7546.0,658.0,1.0,1,0,1,
940,5,2015-07-31,10323.0,913.0,1.0,1,0,1,
941,5,2015-07-31,6526.0,637.0,1.0,1,0,0,
942,5,2015-07-31,8518.0,598.0,1.0,1,0,1,
944,5,2015-07-31,9714.0,1311.0,1.0,1,0,1,
945,5,2015-07-31,5804.0,569.0,1.0,1,0,1,
946,5,2015-07-31,5581.0,618.0,1.0,1,0,1,
948,5,2015-07-31,9616.0,2120.0,1.0,1,0,1,
949,5,2015-07-31,6778.0,591.0,1.0,1,0,1,
950,5,2015-07-31,8212.0,700.0,1.0,1,0,1,
951,5,2015-07-31,10427.0,847.0,1.0,1,0,1,
952,5,2015-07-31,7422.0,595.0,1.0,1,0,0,
953,5,2015-07-31,6877.0,642.0,1.0,1,0,1,
957,5,2015-07-31,11276.0,1008.0,1.0,1,0,1,
958,5,2015-07-31,4357.0,562.0,1.0,1,0,1,
960,5,2015-07-31,9081.0,664.0,1.0,1,0,1,
961,5,2015-07-31,8926.0,811.0,1.0,1,0,1,
962,5,2015-07-31,9370.0,1119.0,1.0,1,0,1,
963,5,2015-07-31,13492.0,1144.0,1.0,1,0,1,
966,5,2015-07-31,5292.0,661.0,1.0,1,0,1,
967,5,2015-07-31,10397.0,952.0,1.0,1,0,1,
968,5,2015-07-31,8724.0,968.0,1.0,1,0,1,
969,5,2015-07-31,5280.0,804.0,1.0,1,0,1,
970,5,2015-07-31,2726.0,327.0,1.0,1,0,1,
971,5,2015-07-31,10400.0,1104.0,1.0,1,0,1,
972,5,2015-07-31,4328.0,471.0,1.0,1,0,1,
975,5,2015-07-31,9784.0,802.0,1.0,1,0,1,
976,5,2015-07-31,9300.0,861.0,1.0,1,0,1,
978,5,2015-07-31,10862.0,1173.0,1.0,1,0,1,
979,5,2015-07-31,8097.0,709.0,1.0,1,0,1,
980,5,2015-07-31,8487.0,627.0,1.0,1,0,1,
981,5,2015-07-31,10549.0,951.0,1.0,1,0,1,
982,5,2015-07-31,9355.0,778.0,1.0,1,0,1,
983,5,2015-07-31,11368.0,1250.0,1.0,1,0,1,
984,5,2015-07-31,7444.0,810.0,1.0,1,0,1,
986,5,2015-07-31,7051.0,813.0,1.0,1,0,1,
987,5,2015-07-31,11948.0,1098.0,1.0,1,0,1,
988,5,2015-07-31,5494.0,724.0,1.0,1,0,1,
989,5,2015-07-31,6732.0,716.0,1.0,1,0,0,
990,5,2015-07-31,8660.0,735.0,1.0,1,0,1,
991,5,2015-07-31,6506.0,545.0,1.0,1,0,1,
992,5,2015-07-31,6919.0,716.0,1.0,1,0,1,
993,5,2015-07-31,10205.0,894.0,1.0,1,0,1,
994,5,2015-07-31,6816.0,544.0,1.0,1,0,1,
995,5,2015-07-31,11075.0,867.0,1.0,1,0,1,
996,5,2015-07-31,9288.0,830.0,1.0,1,0,1,
997,5,2015-07-31,6713.0,476.0,1.0,1,0,1,
998,5,2015-07-31,6533.0,651.0,1.0,1,0,1,
1000,5,2015-07-31,8935.0,749.0,1.0,1,0,0,
1001,5,2015-07-31,7724.0,764.0,1.0,1,0,1,
1005,5,2015-07-31,7959.0,1043.0,1.0,1,0,1,
1006,5,2015-07-31,10211.0,1180.0,1.0,1,0,1,
1007,5,2015-07-31,11107.0,1062.0,1.0,1,0,1,
1008,5,2015-07-31,7787.0,847.0,1.0,1,0,1,
1009,5,2015-07-31,5680.0,517.0,1.0,1,0,0,
1010,5,2015-07-31,15894.0,1116.0,1.0,1,0,1,
1013,5,2015-07-31,5599.0,532.0,1.0,1,0,1,
1014,5,2015-07-31,16774.0,1595.0,1.0,1,0,1,
1015,5,2015-07-31,8654.0,625.0,1.0,1,0,1,
1016,5,2015-07-31,7175.0,606.0,1.0,1,0,1,
1017,5,2015-07-31,7491.0,937.0,1.0,1,0,1,
1018,5,2015-07-31,12663.0,1398.0,1.0,1,0,1,
1019,5,2015-07-31,11202.0,842.0,1.0,1,0,0,
1020,5,2015-07-31,10734.0,1138.0,1.0,1,0,1,
1021,5,2015-07-31,10253.0,1178.0,1.0,1,0,1,
1022,5,2015-07-31,9194.0,886.0,1.0,1,0,1,
1023,5,2015-07-31,7182.0,649.0,1.0,1,0,1,
1024,5,2015-07-31,8337.0,920.0,1.0,1,0,1,
1025,5,2015-07-31,9701.0,985.0,1.0,1,0,1,
1026,5,2015-07-31,12263.0,1433.0,1.0,1,0,1,
1027,5,2015-07-31,16273.0,2065.0,1.0,1,0,0,
1028,5,2015-07-31,7322.0,721.0,1.0,1,0,1,
1029,5,2015-07-31,5951.0,753.0,1.0,1,0,1,
1031,5,2015-07-31,6014.0,480.0,1.0,1,0,1,
1032,5,2015-07-31,12802.0,1166.0,1.0,1,0,1,
1033,5,2015-07-31,18331.0,1591.0,1.0,1,0,1,
1035,5,2015-07-31,5853.0,640.0,1.0,1,0,1,
1036,5,2015-07-31,6611.0,540.0,1.0,1,0,1,
1037,5,2015-07-31,9329.0,971.0,1.0,1,0,1,
1038,5,2015-07-31,6649.0,553.0,1.0,1,0,0,
1039,5,2015-07-31,9479.0,1063.0,1.0,1,0,1,
1040,5,2015-07-31,10532.0,957.0,1.0,1,0,1,
1041,5,2015-07-31,7213.0,661.0,1.0,1,0,0,
1042,5,2015-07-31,6957.0,729.0,1.0,1,0,1,
1043,5,2015-07-31,10404.0,1331.0,1.0,1,0,1,
1044,5,2015-07-31,8060.0,961.0,1.0,1,0,1,
1045,5,2015-07-31,12216.0,1385.0,1.0,1,0,1,
1047,5,2015-07-31,8711.0,780.0,1.0,1,0,1,
1048,5,2015-07-31,10307.0,668.0,1.0,1,0,1,
1049,5,2015-07-31,5135.0,726.0,1.0,1,0,0,
1050,5,2015-07-31,9743.0,617.0,1.0,1,0,1,
1051,5,2015-07-31,11208.0,1214.0,1.0,1,0,1,
1052,5,2015-07-31,10342.0,891.0,1.0,1,0,1,
1053,5,2015-07-31,11436.0,1088.0,1.0,1,0,1,
1054,5,2015-07-31,8918.0,786.0,1.0,1,0,1,
1055,5,2015-07-31,10090.0,1129.0,1.0,1,0,1,
1056,5,2015-07-31,6546.0,547.0,1.0,1,0,0,
1057,5,2015-07-31,7277.0,649.0,1.0,1,0,1,
1058,5,2015-07-31,9202.0,790.0,1.0,1,0,1,
1059,5,2015-07-31,11672.0,1355.0,1.0,1,0,1,
1060,5,2015-07-31,11782.0,1074.0,1.0,1,0,1,
1063,5,2015-07-31,4802.0,560.0,1.0,1,0,1,
1064,5,2015-07-31,12689.0,1229.0,1.0,1,0,1,
1065,5,2015-07-31,6180.0,625.0,1.0,1,0,0,
1066,5,2015-07-31,10664.0,1021.0,1.0,1,0,1,
1068,5,2015-07-31,5946.0,357.0,1.0,1,0,1,
1069,5,2015-07-31,7746.0,805.0,1.0,1,0,1,
1070,5,2015-07-31,9442.0,995.0,1.0,1,0,1,
1071,5,2015-07-31,7241.0,723.0,1.0,1,0,1,
1074,5,2015-07-31,6789.0,681.0,1.0,1,0,1,
1075,5,2015-07-31,11662.0,1038.0,1.0,1,0,1,
1076,5,2015-07-31,5950.0,696.0,1.0,1,0,1,
1077,5,2015-07-31,5616.0,552.0,1.0,1,0,1,
1078,5,2015-07-31,9732.0,646.0,1.0,1,0,1,
1079,5,2015-07-31,10418.0,796.0,1.0,1,0,1,
1080,5,2015-07-31,12042.0,983.0,1.0,1,0,0,
1081,5,2015-07-31,7641.0,1062.0,1.0,1,0,1,
1083,5,2015-07-31,7655.0,444.0,1.0,1,0,1,
1085,5,2015-07-31,9512.0,858.0,1.0,1,0,1,
1086,5,2015-07-31,8226.0,890.0,1.0,1,0,1,
1087,5,2015-07-31,9857.0,802.0,1.0,1,0,1,
1088,5,2015-07-31,6800.0,552.0,1.0,1,0,1,
1089,5,2015-07-31,13716.0,1131.0,1.0,1,0,1,
1090,5,2015-07-31,7436.0,856.0,1.0,1,0,1,
1091,5,2015-07-31,10538.0,812.0,1.0,1,0,1,
1092,5,2015-07-31,16726.0,1512.0,1.0,1,0,0,
1093,5,2015-07-31,11778.0,1071.0,1.0,1,0,1,
1096,5,2015-07-31,9318.0,816.0,1.0,1,0,1,
1097,5,2015-07-31,11443.0,2451.0,1.0,1,0,1,
1098,5,2015-07-31,6410.0,780.0,1.0,1,0,1,
1099,5,2015-07-31,12074.0,1370.0,1.0,1,0,1,
1100,5,2015-07-31,7270.0,819.0,1.0,1,0,1,
1101,5,2015-07-31,13501.0,1111.0,1.0,1,0,1,
1103,5,2015-07-31,8628.0,565.0,1.0,1,0,1,
1104,5,2015-07-31,6878.0,472.0,1.0,1,0,0,
1106,5,2015-07-31,5901.0,618.0,1.0,1,0,1,
1107,5,2015-07-31,9433.0,825.0,1.0,1,0,0,
1108,5,2015-07-31,6602.0,645.0,1.0,1,0,1,
1109,5,2015-07-31,5263.0,515.0,1.0,1,0,0,
1110,5,2015-07-31,6198.0,642.0,1.0,1,0,1,
