Store,Sales,Customers,DayOfWeek,Open,Promo,SchoolHoliday,StateHoliday
826,7150,1025,2,1,1,0,0
626,5050,325,2,0,1,1,0
876,23550,275,2,1,1,0,0
176,5450,625,2,1,0,0,0
1102,5450,425,2,1,0,0,0
826,4950,1175,2,1,0,0,0
126,0,0,2,1,1,1,0
1026,0,0,2,1,0,0,0
776,10050,825,2,1,1,1,0
726,6550,175,2,1,1,0,0
776,6850,625,2,1,0,0,0
126,6350,775,2,1,1,0,0
926,4750,675,2,1,0,0,0
126,3650,475,2,1,0,0,0
526,3950,1325,2,1,0,0,0
276,4450,525,2,0,1,0,0
426,13750,225,2,1,0,0,0
176,0,0,2,0,1,0,0
776,10550,625,2,1,0,0,0
126,3950,525,2,1,0,0,0
526,6350,675,0,1,1,0,0
626,4650,525,2,0,1,0,0
876,0,0,2,1,0,0,0
626,6650,325,2,1,0,0,0
676,4450,475,0,0,1,0,0
326,5350,0,0,1,0,1,0
626,3950,325,0,0,1,0,0
26,0,0,0,0,1,0,0
226,4350,325,2,1,1,0,0
326,9850,1625,2,1,0,0,0
426,4750,425,2,1,0,0,0
976,2150,375,2,1,1,1,0
276,4350,375,2,1,0,0,0
426,4750,475,2,1,0,0,0
376,5750,525,2,1,1,1,0
276,5250,575,2,1,0,0,0
76,5550,475,0,1,1,0,0
526,0,0,2,1,0,0,0
326,8850,975,2,1,0,0,0
426,6050,375,2,0,1,0,0
226,3450,375,0,0,1,0,0
726,7150,775,2,1,0,0,0
76,5550,1025,2,1,0,0,0
676,4450,475,0,1,1,0,0
226,10350,875,2,1,1,0,0
776,9550,825,2,1,1,0,0
576,6950,875,0,1,1,0,0
426,5750,775,2,1,1,0,0
1026,11050,775,2,1,0,0,0
776,6450,725,0,1,1,0,0
926,5750,575,2,1,0,0,0
576,6950,725,2,1,1,1,0
576,6150,575,0,1,1,1,0
26,6150,825,2,1,0,0,0
176,9450,875,0,1,1,1,0
776,11350,525,2,1,0,0,0
626,0,0,2,1,1,1,0
276,6550,725,2,0,1,1,0
226,7450,775,2,1,0,0,0
676,11150,2175,2,1,0,0,0
76,0,0,2,1,0,0,0
76,8150,825,2,1,0,0,0
76,0,0,2,0,1,1,0
376,9250,675,0,0,1,0,0
226,6350,575,2,1,1,0,0
226,4550,475,2,1,0,0,0
426,9350,675,2,1,0,0,0
176,14750,0,2,1,0,0,0
1076,4250,375,2,0,1,0,0
26,6850,1025,2,1,0,0,0
326,7350,575,2,1,0,0,0
176,4850,425,2,1,0,0,0
26,3250,925,0,1,1,0,0
926,3150,425,2,1,0,0,0
776,8650,625,2,1,0,0,0
626,12050,875,2,1,1,1,0
276,11750,875,2,1,0,0,0
176,12250,1275,2,1,0,0,0
626,9650,375,2,1,0,0,0
876,19050,1325,2,1,0,0,0
476,8950,875,0,0,1,0,0
976,3350,375,2,1,1,1,0
126,6550,975,2,0,1,0,0
326,6750,975,2,1,0,0,0
276,0,0,0,1,0,0,0
876,5550,475,2,1,0,0,0
776,7250,875,2,1,1,0,0
776,9050,825,2,1,0,0,0
726,14650,475,2,1,0,0,0
876,7150,525,2,1,0,0,0
1026,8550,1125,2,1,1,0,0
526,6050,625,2,1,0,0,0
326,5250,575,2,0,1,1,0
426,7150,1975,2,1,0,0,0
876,4850,425,2,1,1,0,0
1026,4450,475,2,1,0,0,0
476,8050,825,2,1,0,0,0
1026,6450,475,2,1,0,0,0
976,7250,575,2,1,1,0,0
326,7350,725,2,1,0,0,0
76,6550,1125,2,0,1,0,0
826,5850,725,0,1,0,0,0
326,13450,225,0,1,1,0,0
276,3750,475,2,1,0,0,0
476,10450,775,0,0,1,0,0
876,3350,1125,2,1,1,0,0
176,9250,0,2,1,0,0,0
376,0,0,0,1,0,0,0
826,6850,1175,2,1,0,0,0
176,0,0,2,0,1,0,0
26,7750,775,2,1,0,0,0
76,9050,725,2,1,0,0,0
576,0,0,2,1,1,0,0
676,6650,2025,2,1,0,0,0
76,5350,675,2,1,1,1,0
176,5450,575,2,0,1,1,0
876,4950,475,2,1,0,0,0
276,0,0,2,1,0,0,0
26,6050,775,2,1,0,0,0
526,11850,1375,2,1,0,0,0
576,0,0,2,1,0,0,0
176,8350,725,0,0,1,0,0
126,9450,775,0,1,1,1,0
976,0,0,2,1,0,0,0
176,4850,425,2,1,0,0,0
376,0,0,2,1,0,0,0
826,7950,675,2,1,0,0,0
876,6950,775,2,1,0,0,0
476,7850,925,2,0,1,1,0
276,10050,1075,2,1,0,0,0
576,5750,775,2,1,0,0,0
776,5450,725,2,0,1,0,0
426,5850,625,2,1,0,0,0
276,7450,875,2,1,0,0,0
376,13050,575,0,1,1,1,0
826,8550,725,2,1,0,0,0
876,4650,425,2,1,0,0,0
626,13250,925,2,1,1,0,0
676,11350,125,2,0,1,0,0
176,6250,1075,2,1,1,0,0
776,0,0,2,1,1,1,0
76,7350,575,2,1,0,0,0
276,6750,575,2,1,0,0,0
126,9250,425,2,1,0,0,0
376,9250,825,2,1,0,0,0
776,8050,725,2,1,0,0,0
926,5250,475,2,1,0,0,0
426,7150,725,2,0,1,1,0
0,0,0,2,1,0,0,0
626,13650,625,2,1,1,0,0
776,10550,725,2,1,0,0,0
676,4850,675,2,1,0,0,0
876,8150,775,2,1,0,0,0
776,6050,1125,2,1,1,0,0
726,0,925,0,0,0,1,0
926,6850,925,2,1,0,0,0
726,18450,325,2,1,0,0,0
476,5050,525,2,1,0,0,0
826,0,1175,2,1,1,1,0
476,13950,525,2,1,0,0,0
226,6650,675,0,1,1,1,0
976,9350,725,2,1,1,0,0
1026,7950,375,2,1,0,0,0
576,0,0,2,0,1,0,0
1026,6250,625,2,1,0,0,0
576,6350,425,2,1,1,0,0
726,6750,775,2,1,1,0,0
526,4050,1275,2,1,0,0,0
326,5950,575,2,1,1,1,0
576,7050,675,2,1,0,0,0
176,4150,375,2,1,0,0,0
676,11550,675,2,1,0,0,0
876,5250,625,2,1,0,0,0
776,8150,975,2,1,0,0,0
26,5050,625,0,1,1,0,0
626,5850,925,2,0,1,0,0
676,6250,275,2,0,1,0,0
626,6050,425,2,1,0,0,0
226,18350,1225,0,0,1,0,0
526,0,1825,2,1,0,0,0
276,8250,625,2,1,0,0,0
1076,7150,1325,2,1,0,0,0
876,7150,675,2,1,1,1,0
776,0,0,2,1,1,1,0
1026,8950,1075,2,1,0,0,0
726,0,0,2,1,1,0,0
976,0,0,2,1,1,1,0
1026,12850,475,2,1,0,0,0
926,0,0,2,1,1,1,0
176,8550,875,2,1,1,1,0
1076,8450,825,2,1,0,0,0
276,3950,575,2,1,0,0,a
976,0,0,2,1,1,1,0
26,6950,525,2,1,0,0,0
1026,6850,575,0,0,1,0,0
26,6450,525,2,1,0,0,0
576,0,775,2,1,0,0,0
876,5350,575,0,1,1,1,0
426,3650,525,2,1,0,0,0
276,6550,725,2,1,0,0,0
976,11850,975,0,1,1,1,0
776,0,0,0,0,0,1,0
76,7250,925,2,1,0,0,0
1026,5650,475,2,1,1,0,0
326,6050,525,2,0,1,0,0
876,7350,875,2,1,0,0,0
576,0,0,2,1,1,0,0
376,0,0,2,1,1,1,0
376,0,0,2,1,1,0,0
426,6050,675,0,0,1,0,0
626,0,0,2,1,0,1,a
326,9750,775,0,1,1,1,0
276,7750,925,2,1,0,0,0
676,5350,575,2,1,0,0,0
476,6450,775,2,0,1,0,0
76,0,975,2,1,0,0,0
776,7250,825,2,1,0,0,0
126,7850,825,2,0,1,0,0
226,3850,475,2,1,1,0,0
826,7450,925,2,1,0,0,0
26,2850,275,2,1,0,0,0
876,6650,525,2,1,0,0,0
1076,10450,1325,0,1,1,0,0
826,15250,1075,2,1,0,0,0
76,9250,775,2,1,0,0,0
1076,10650,825,0,1,1,0,0
626,4750,675,2,1,0,0,0
26,7050,525,2,1,1,1,0
276,0,0,2,1,0,0,0
376,0,0,2,1,0,0,0
726,4550,425,2,1,0,0,0
726,8050,925,2,1,0,0,0
376,4850,575,2,1,0,0,0
176,4750,625,2,1,0,0,0
226,11750,1025,2,1,0,0,0
576,6250,675,0,1,1,1,0
576,13050,675,0,0,1,0,0
976,9850,1725,2,1,0,0,0
26,2650,225,2,1,0,0,0
176,4050,375,0,0,1,0,0
826,3550,325,2,1,0,0,0
476,6750,575,2,1,1,0,0
26,6250,525,2,1,0,0,0
226,5350,575,2,1,0,0,0
176,7550,625,2,1,0,0,0
1026,3450,325,0,1,1,0,0
1026,5750,725,0,1,1,0,0
826,3850,425,2,1,0,0,0
776,5350,775,2,1,0,0,0
326,6250,725,2,1,0,0,0
26,2850,875,2,1,0,0,0
276,3550,375,2,1,0,0,0
126,4450,825,2,0,1,1,0
76,0,0,2,1,0,0,0
576,5750,575,2,1,0,0,0
476,7450,525,2,1,1,1,0
776,9650,725,2,1,0,0,0
426,5450,775,2,1,0,0,0
1076,10250,825,2,1,0,0,0
76,8150,975,2,1,0,0,0
426,0,0,2,0,1,1,0
676,8950,975,0,1,1,0,0
576,6050,775,2,1,1,1,0
626,10850,775,2,1,0,0,0
626,6650,875,0,0,1,0,0
576,12550,0,2,1,0,0,0
626,4050,425,2,1,0,0,0
576,19450,575,2,1,0,0,0
676,5950,675,2,1,0,0,0
976,5050,525,2,1,0,0,0
926,0,0,2,1,1,1,0
76,6550,925,0,1,1,0,0
426,7150,1975,2,1,0,0,0
826,0,0,0,0,1,0,0
476,7650,0,2,1,0,0,0
926,11950,975,2,1,0,0,0
576,0,0,2,1,0,0,0
926,0,0,2,1,0,0,0
276,3750,1525,2,1,0,0,0
676,0,0,2,0,1,1,0
126,4450,375,2,1,1,0,0
1026,4850,525,2,1,1,1,0
376,0,0,2,1,0,0,0
226,11050,1175,2,1,0,0,0
626,0,775,2,1,1,0,0
676,4650,525,2,1,0,0,0
676,8450,475,2,1,0,0,0
676,3350,525,2,0,1,1,0
676,8250,1025,2,1,0,0,0
976,4850,625,2,1,1,0,0
76,4850,625,2,1,0,0,0
476,0,875,2,1,1,0,0
76,7050,575,2,0,0,1,a
726,2350,425,2,1,0,0,0
1076,5750,1025,2,1,1,1,0
376,11750,0,2,1,0,0,0
876,4050,425,0,1,1,0,0
176,0,0,2,1,1,0,0
126,6750,675,2,1,1,0,0
1076,10250,775,2,1,0,0,0
626,15050,525,2,1,1,0,0
676,4650,375,2,1,1,0,0
476,10550,1225,2,1,1,0,0
426,5350,475,0,0,0,1,0
126,3950,575,2,1,0,0,0
726,7650,625,2,1,0,0,0
576,12050,525,2,1,0,0,0
26,5250,475,0,1,1,1,0
876,8350,825,2,0,1,0,0
776,6250,775,2,1,1,0,0
626,5550,825,2,1,1,0,0
276,10450,925,2,1,1,1,0
376,16450,0,2,1,0,0,0
626,7850,575,2,1,1,1,0
126,6850,1125,2,1,0,0,0
226,3350,525,0,1,1,0,0
226,3450,375,0,0,1,0,0
976,5350,475,2,1,1,0,0
876,4050,925,0,0,1,0,0
276,7950,825,2,1,0,0,0
76,7150,775,2,1,1,1,0
526,9350,175,2,1,1,1,0
326,0,0,2,1,0,0,0
976,9250,3225,2,1,0,0,0
1102,5450,425,2,1,0,0,0
26,7150,975,2,1,0,0,0
176,6750,1075,2,1,0,0,0
826,6350,675,0,1,1,1,0
26,4950,275,2,1,0,0,0
376,5150,725,2,1,0,0,0
126,14250,725,2,1,1,0,0
676,3650,375,0,0,0,0,0
1076,7350,1125,2,1,0,0,0
626,12950,5925,2,1,0,0,0
276,8650,675,0,0,1,0,0
326,4250,675,2,1,1,1,0
276,6750,475,2,1,0,0,0
626,9650,975,2,1,0,0,0
1026,8550,1125,2,1,1,0,0
26,8350,675,2,1,0,0,0
676,6350,525,2,1,0,0,0
26,12550,375,2,1,0,0,0
26,6650,475,2,1,0,0,0
176,7350,875,2,1,0,0,0
776,7250,875,2,1,1,0,0
576,5750,775,2,0,1,0,0
1076,6750,525,2,1,0,0,0
326,8950,875,2,1,1,1,0
326,11150,1475,2,1,0,0,0
976,4950,625,2,1,0,0,0
926,1550,1125,2,1,0,0,0
426,6050,675,0,1,1,0,0
676,6950,675,2,1,0,0,0
176,4950,475,2,1,0,0,0
676,11750,1225,2,1,0,0,0
126,6850,725,2,1,0,0,0
876,6450,1025,2,1,0,0,0
576,6250,825,2,1,0,0,0
626,0,0,2,1,0,0,0
76,4950,575,2,1,1,0,0
826,5850,875,2,1,0,0,0
826,4950,575,2,1,1,1,0
26,15850,525,0,1,1,1,0
726,0,0,2,1,0,0,0
676,10250,1375,2,1,0,0,0
476,4050,675,0,1,1,1,0
426,7550,875,2,1,0,0,0
576,4750,625,2,1,0,0,0
326,4450,1325,0,1,1,0,0
276,7450,675,0,1,0,1,0
1026,5350,1725,2,1,0,0,0
726,5150,575,2,1,1,1,0
876,0,0,2,0,1,0,0
326,4750,525,2,1,0,0,0
626,4750,475,2,1,1,0,0
1026,4650,625,2,1,1,1,0
576,8250,675,2,1,0,0,a
1102,4550,425,2,1,0,0,0
726,3050,325,2,1,0,0,0
276,12050,825,2,1,0,0,0
376,6950,825,2,1,0,0,0
626,8650,875,0,1,1,0,0
176,7650,1575,0,0,1,0,0
976,0,0,2,1,1,1,0
526,12550,1925,2,1,0,0,0
526,5150,525,2,1,1,1,0
426,10650,1275,2,1,0,0,0
826,0,0,2,1,0,0,0
826,0,0,2,0,1,0,0
776,4650,1325,2,1,0,0,0
126,0,0,2,1,1,0,0
476,8950,675,2,1,0,0,0
326,0,0,2,0,1,1,0
776,6050,1125,2,1,1,1,0
1102,5850,575,2,1,0,0,0
176,5150,625,2,0,1,1,0
326,9450,675,0,1,1,1,0
76,10150,875,2,0,1,0,0
876,10150,675,0,1,0,1,0
526,6950,775,2,1,0,0,0
1076,12750,525,2,1,0,0,0
626,3650,475,2,1,0,0,0
426,5450,775,2,1,0,0,0
376,3250,375,0,0,1,0,0
576,6250,775,2,1,1,0,0
476,9550,425,2,1,0,0,0
776,5350,475,2,0,1,0,0
826,6050,575,2,1,1,0,0
176,7750,675,2,0,1,1,0
226,8650,1025,2,1,0,0,0
376,0,0,0,0,1,0,0
326,8650,825,2,1,0,0,0
226,5050,2475,2,0,1,1,0
776,7650,775,2,1,0,0,0
526,5050,425,2,1,0,0,0
76,7050,225,2,1,0,0,0
526,12550,575,2,1,0,0,0
976,7550,775,2,1,0,0,0
926,7950,875,0,1,1,1,0
776,11850,0,2,1,0,0,0
476,10350,1025,2,1,0,0,0
1026,11150,1375,0,1,1,1,0
326,2650,325,0,0,1,0,0
1076,8750,825,2,1,1,0,0
876,5550,725,2,1,0,0,0
676,6150,675,2,1,0,0,0
226,6350,575,2,0,1,1,0
1076,10450,1025,2,1,1,1,0
476,8650,1025,2,1,1,0,0
726,9050,675,2,1,0,0,0
1026,10950,775,0,0,0,1,0
626,8850,1075,2,1,0,0,0
226,8850,675,0,0,1,0,0
76,4550,475,2,1,0,0,0
1076,7050,975,2,1,0,0,0
326,6450,575,2,1,0,0,0
1026,7650,725,2,1,0,0,0
226,0,0,2,0,1,0,0
776,0,0,2,1,0,0,0
426,8750,525,2,1,0,0,0
776,9950,1175,2,1,0,0,0
26,0,0,2,1,0,0,0
76,11250,1075,2,1,1,0,0
826,5850,575,2,1,0,0,0
876,6350,725,0,1,1,0,0
826,0,0,2,1,0,0,0
826,4350,575,2,1,0,0,0
226,4950,475,2,0,1,0,0
526,5450,575,2,1,1,0,0
376,8650,775,2,1,0,0,0
126,5650,625,2,1,0,0,0
576,2850,425,0,1,0,1,0
326,3550,375,2,1,0,0,0
676,6550,925,2,1,1,0,0
76,0,0,2,1,0,0,0
476,3450,375,2,1,0,0,0
476,9950,975,2,1,0,0,0
876,9650,1675,2,1,1,0,0
926,1650,775,2,1,1,0,0
226,14550,575,2,1,0,0,0
976,5350,775,2,1,0,0,0
776,5350,475,2,1,1,1,0
576,11750,775,2,1,0,0,0
626,6850,475,2,1,0,0,0
176,13750,325,2,1,0,0,0
376,5450,475,0,1,1,1,0
776,2450,325,2,1,0,0,0
126,7850,825,2,0,1,0,0
126,5850,425,0,0,1,0,0
626,4350,475,2,0,1,0,0
1026,8250,575,2,1,0,0,0
276,5850,625,2,1,0,0,0
976,10250,975,2,1,1,0,0
576,4750,675,2,1,0,0,0
526,3850,1325,2,0,1,1,0
76,6750,675,0,1,1,1,0
326,3650,375,2,1,0,0,0
76,6850,775,2,1,0,0,0
776,6850,775,2,1,1,0,0
276,7650,825,2,1,0,0,0
376,5450,0,2,0,1,0,0
626,0,0,2,1,1,0,0
576,0,0,2,1,0,0,0
426,0,0,2,1,0,0,0
876,13550,475,2,1,0,0,0
526,6050,675,2,1,0,0,0
176,0,0,2,0,1,0,0
676,11550,925,2,1,0,0,0
976,8150,625,2,1,0,0,0
326,10750,825,2,1,0,0,0
626,0,0,0,1,0,1,0
426,5550,425,2,1,0,0,0
476,8050,825,2,1,0,0,0
276,4350,575,2,1,0,0,0
126,19150,1025,2,1,1,0,0
226,0,0,2,1,1,0,0
676,6850,1025,2,1,0,0,0
276,4050,375,0,1,1,0,0
376,0,0,2,1,0,0,0
726,5450,525,2,0,1,1,0
576,5450,1925,2,1,0,0,0
1026,16550,1475,2,1,0,0,0
1076,5050,425,2,1,0,0,0
276,1050,225,2,1,0,0,a
1076,7950,925,2,1,1,0,0
176,9750,1075,2,1,0,0,0
776,5750,675,2,0,1,1,0
326,6250,725,2,1,0,0,0
826,6250,475,0,0,0,1,0
476,3750,1225,2,1,0,0,0
276,4950,425,2,1,0,0,0
526,7050,1225,2,1,0,0,0
626,0,0,2,1,1,0,0
326,8150,925,2,1,0,0,0
776,8650,625,2,1,0,0,0
826,8150,625,2,1,0,0,0
826,4450,575,2,1,0,0,0
626,8450,0,2,1,0,0,0
526,8550,925,2,1,1,0,0
976,7750,725,2,1,1,0,0
676,6450,425,2,0,1,1,0
526,8250,725,2,1,1,0,0
876,7650,625,2,1,0,0,0
576,5750,475,2,1,1,1,0
576,0,0,2,1,0,0,0
826,11750,1275,2,1,1,0,0
426,13350,825,2,1,0,0,0
976,5850,675,2,0,1,0,0
626,5250,475,2,1,0,0,0
976,6050,375,2,1,1,1,0
326,3550,375,2,1,0,0,0
26,2850,875,2,1,0,0,0
726,5150,575,2,0,1,1,0
76,4450,675,2,0,1,0,0
726,4850,525,2,1,0,0,0
176,6450,775,2,1,1,0,0
926,6250,325,2,1,1,0,0
76,8150,825,2,1,0,0,0
476,7050,725,2,1,0,0,0
726,8250,725,0,0,1,0,0
826,6250,475,0,0,0,1,0
1102,11450,525,2,1,0,0,0
226,7450,775,2,1,0,0,0
476,0,0,2,1,1,0,0
576,10050,1325,2,1,0,0,0
926,6950,625,2,1,0,0,0
1026,7050,725,2,1,1,1,0
26,8850,4175,2,1,0,0,0
626,5450,625,0,1,1,0,0
1026,7050,0,2,1,1,0,0
376,8250,575,2,1,0,0,0
476,4150,475,2,1,0,0,0
976,6450,425,0,1,1,1,0
76,5650,725,2,1,0,0,0
376,9050,1025,2,1,0,0,0
326,4850,475,2,1,0,0,0
626,4950,425,2,1,0,0,0
226,0,0,2,1,0,0,0
776,6050,3425,2,1,1,0,0
326,0,675,2,0,1,1,0
326,8750,825,2,1,0,0,0
876,0,0,2,1,0,0,0
676,3550,375,2,1,0,0,0
126,5250,525,2,1,1,1,0
76,6250,525,2,1,1,0,0
1026,4250,425,2,1,1,1,0
226,8550,275,2,1,0,0,0
576,8150,625,2,1,0,0,0
76,4950,775,2,1,0,0,0
826,0,0,2,1,0,0,0
1076,3250,625,2,1,0,0,0
376,10950,1125,2,1,0,0,0
676,7750,825,2,0,1,0,0
1076,4150,625,2,1,0,0,0
776,12350,1025,2,1,0,0,0
376,10450,875,2,1,0,0,0
176,0,0,2,0,1,1,0
276,4350,375,2,1,0,0,0
176,7650,625,2,1,0,0,0
726,7850,725,2,1,0,0,0
276,10350,875,2,1,0,0,0
76,8850,825,0,1,1,0,0
1076,4250,425,2,1,0,0,0
226,10850,875,0,0,1,0,0
876,5350,225,2,1,0,0,0
376,0,0,0,0,1,0,0
576,5050,425,2,1,0,0,0
426,6750,625,2,1,1,0,0
176,6850,825,2,1,0,0,0
776,0,825,2,1,0,0,0
526,4050,375,2,1,1,1,0
576,3550,275,2,1,0,0,0
926,4650,525,2,1,0,0,0
1102,7350,525,0,0,1,0,0
676,7550,825,2,1,0,0,0
826,4650,375,2,1,1,0,0
876,10650,875,2,1,0,0,0
126,4350,525,2,0,1,0,0
1026,8950,875,2,1,0,0,0
26,5050,625,0,1,1,1,0
826,9550,375,2,1,0,0,0
526,0,0,2,0,0,1,a
326,14450,1575,2,1,0,0,0
526,3850,475,2,1,1,1,0
676,0,575,2,1,0,0,0
76,4250,525,2,1,1,1,0
176,11550,675,2,0,1,0,0
626,5250,475,2,1,0,0,0
426,1750,675,2,1,0,0,0
226,4950,475,2,1,1,0,0
776,3750,375,0,1,1,0,0
976,11950,875,2,1,0,0,0
776,8550,625,2,1,0,0,0
426,3850,325,2,1,0,0,0
1102,5750,525,2,1,1,0,0
676,3150,375,2,1,1,0,0
726,0,0,2,1,0,0,0
726,0,0,2,0,1,1,0
26,2850,275,2,1,0,0,0
426,9150,3125,2,1,0,0,0
226,2550,0,2,1,1,0,0
826,0,0,2,1,1,0,0
76,8150,825,2,1,0,0,0
426,4850,775,2,1,1,0,0
526,0,0,2,1,1,1,0
426,9350,1625,2,1,1,1,0
1102,5950,475,2,1,0,0,0
126,9650,1125,2,1,0,0,0
576,6450,525,2,1,0,0,0
1076,8750,825,2,1,1,1,0
626,12650,1325,2,1,0,0,0
526,4750,525,2,1,0,0,0
976,3350,375,2,1,1,0,0
876,5650,625,2,1,1,1,0
876,5250,325,0,0,1,0,0
876,8950,825,2,1,0,0,0
726,8250,875,0,1,1,1,0
976,0,0,2,1,0,0,0
276,6550,425,0,0,1,0,0
976,7250,975,0,1,1,1,0
826,0,0,2,1,0,0,0
1026,0,775,2,1,1,0,0
576,3550,275,2,1,0,0,0
826,11250,675,2,1,0,0,0
176,4550,425,2,1,0,0,0
376,11850,1075,2,1,1,0,0
526,7550,1825,0,1,1,1,0
276,8350,925,2,1,0,0,0
76,0,0,2,1,0,0,0
426,10150,925,2,0,1,0,0
676,7250,675,2,1,1,1,0
326,11150,2075,2,1,0,0,0
576,10450,1425,2,1,1,0,0
676,7650,725,2,1,0,0,0
326,5250,625,2,1,0,0,0
926,13250,925,2,1,1,1,0
126,8150,925,0,0,0,1,0
626,7950,1275,2,1,1,0,0
26,10350,925,2,1,0,0,0
526,9550,875,2,1,0,0,0
376,5850,675,2,1,0,0,0
226,0,525,2,0,1,0,0
226,7150,575,2,1,0,0,0
76,5350,675,2,1,1,1,0
676,5650,575,2,1,1,0,0
1026,6950,675,2,1,0,0,0
226,6250,625,2,1,1,0,0
576,6950,575,2,1,0,0,0
926,4150,425,2,1,0,0,0
676,5150,725,2,1,0,0,0
876,0,0,2,1,1,1,0
926,9650,925,2,1,0,0,0
576,0,0,2,1,0,0,0
926,7550,875,2,1,1,0,0
226,5850,775,2,0,1,0,0
326,14150,525,2,1,0,0,0
926,5850,475,0,1,1,1,0
76,6550,325,2,1,1,1,0
826,3850,525,2,1,0,0,0
76,4850,525,2,1,0,0,0
876,4050,425,0,1,1,0,0
276,4650,425,2,1,0,0,0
726,5650,575,2,1,1,0,0
276,5250,375,2,1,0,0,0
26,2850,275,2,1,0,0,0
476,3150,375,2,1,0,0,0
676,8550,725,2,1,1,0,0
976,0,0,0,1,1,0,0
776,5350,475,2,1,0,0,0
776,3350,575,2,0,1,0,0
176,0,0,2,1,0,0,0
576,6450,525,2,1,0,0,0
126,7650,525,0,1,0,1,0
726,5450,525,2,1,1,1,0
226,6650,675,2,0,1,1,0
976,4950,675,2,1,1,1,0
226,4350,525,2,1,1,0,0
326,6150,575,0,1,1,0,0
176,4650,475,2,1,1,0,0
376,2250,775,2,1,1,1,0
426,29950,525,2,1,1,0,0
526,0,0,2,1,1,0,0
676,5750,475,0,0,1,0,0
1102,0,0,2,1,0,0,0
326,6650,475,2,1,0,0,0
526,4050,875,2,1,0,0,0
276,6250,525,0,1,1,1,0
1076,4650,325,2,0,1,1,0
626,5850,525,2,1,1,0,0
576,5450,675,2,0,1,0,0
176,7550,625,2,1,0,0,0
226,6350,575,2,1,1,0,0
326,4250,525,2,0,1,1,0
426,4750,425,2,1,0,0,0
1076,5350,775,2,1,1,0,0
376,8750,725,0,1,1,1,0
526,8750,1175,0,1,1,1,0
276,0,0,2,1,1,1,0
526,4350,475,2,1,0,0,0
176,7350,875,2,1,0,0,0
1076,0,0,2,1,0,0,0
576,8350,875,2,1,0,0,0
26,6250,675,2,0,1,0,0
976,0,0,2,0,1,0,0
426,0,325,0,0,0,1,0
126,7850,625,2,1,1,0,0
276,7550,1325,2,1,0,0,0
376,8750,725,0,1,1,1,0
226,4850,725,0,1,1,1,0
526,4250,1475,2,0,1,0,0
576,4050,575,2,1,0,0,0
476,0,325,2,0,1,0,0
326,6350,625,2,1,1,0,0
676,6950,625,2,0,1,0,0
1026,9750,875,2,1,0,0,0
176,4750,625,2,1,0,0,0
826,3450,475,2,1,0,0,0
626,4950,925,2,1,1,1,0
426,0,325,0,0,0,1,0
226,11950,325,2,1,0,0,0
576,8150,775,2,1,0,0,0
1026,0,325,2,1,0,0,0
826,10750,925,2,1,0,0,0
226,4750,675,2,1,0,0,0
376,7950,775,2,1,0,0,0
676,6850,1125,2,1,0,0,0
876,4050,525,2,1,0,0,0
1026,10150,1125,2,1,0,0,0
226,7250,525,2,1,0,0,0
1026,6750,875,2,1,0,0,0
726,4750,625,2,1,0,0,0
576,7050,675,2,1,0,0,0
1026,12150,775,2,1,0,0,0
976,7050,625,2,1,1,0,0
476,10350,675,0,1,1,0,0
676,6150,575,2,1,1,0,0
976,4350,375,2,1,0,0,0
776,10350,1225,2,1,1,1,0
176,8850,775,2,1,0,0,0
276,7450,675,0,1,0,1,0
576,6950,575,2,1,0,0,0
576,0,0,2,1,0,0,0
26,2750,1925,0,1,1,0,0
626,6750,525,2,1,0,0,0
576,4750,675,2,1,0,0,0
726,9150,725,2,1,1,0,0
1076,7350,675,2,1,0,0,0
276,8350,775,2,1,0,0,0
726,21050,1025,2,1,1,0,0
976,4850,475,0,0,1,0,0
576,7950,525,2,1,0,0,0
376,14150,1475,2,1,0,0,0
876,5150,525,2,1,0,0,0
126,7150,925,2,1,0,0,0
1076,7550,725,0,1,1,1,0
926,3850,375,2,1,0,0,0
476,3050,325,2,1,0,0,0
926,14250,675,2,1,1,1,0
976,3350,575,2,1,1,0,0
176,5650,775,2,1,0,0,0
576,6950,725,2,1,1,0,0
476,0,0,2,0,1,0,0
826,5350,625,2,1,0,0,0
1076,6950,925,2,1,1,0,0
676,6750,725,2,1,0,0,0
426,5350,475,0,0,0,1,0
176,0,0,2,1,0,0,0
326,0,0,2,1,1,1,0
76,5350,675,2,1,1,0,0
426,7850,875,2,1,0,0,0
626,8550,775,2,1,0,0,0
1076,4650,575,0,0,1,0,0
176,8550,825,2,1,0,0,0
276,0,0,2,1,0,0,0
226,7450,725,0,1,1,1,0
1026,10850,0,2,1,0,0,0
126,6650,525,2,1,1,1,0
526,4050,475,2,1,0,0,0
526,6050,0,2,1,0,0,0
426,0,375,2,1,0,0,0
376,9550,875,2,1,1,0,0
426,5150,675,2,1,0,0,0
876,5950,725,2,1,0,0,0
476,8650,675,2,1,1,1,0
26,4550,475,2,1,0,0,0
576,0,1425,2,1,0,0,0
26,8350,1125,2,1,0,0,0
876,4850,425,2,1,1,1,0
1076,5650,625,2,1,0,0,0
276,7050,0,2,1,0,0,0
626,10250,775,0,1,1,1,0
976,6650,475,2,1,0,0,0
626,11750,775,2,1,1,0,0
126,0,0,2,0,0,1,a
426,4850,1725,2,1,0,0,0
676,0,0,0,0,1,0,0
676,5850,825,2,1,0,0,0
