longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-121.97,37.69,20.0,5579.0,998.0,2725.0,910.0,5.7858,256100.0,<1H OCEAN
-118.2,33.95,40.0,1477.0,346.0,1421.0,313.0,2.4018,138200.0,<1H OCEAN
-117.05,32.57,17.0,2862.0,630.0,2483.0,622.0,2.1602,92300.0,NEAR OCEAN
-118.12,34.06,24.0,1672.0,651.0,2201.0,624.0,1.9864,218800.0,<1H OCEAN
-120.27,35.14,14.0,2528.0,525.0,1389.0,500.0,2.9167,206300.0,NEAR OCEAN
-117.81,33.6,25.0,1736.0,352.0,679.0,297.0,6.5217,412500.0,<1H OCEAN
-121.3,38.02,5.0,3816.0,848.0,2127.0,794.0,2.635,110100.0,INLAND
-117.17,32.75,36.0,2615.0,525.0,904.0,529.0,4.5714,340000.0,NEAR OCEAN
-117.86,33.71,17.0,1232.0,209.0,548.0,224.0,3.8642,178400.0,<1H OCEAN
-118.02,34.0,23.0,5707.0,1146.0,3357.0,1097.0,4.2092,221300.0,<1H OCEAN
-121.97,37.53,23.0,2533.0,357.0,1072.0,383.0,5.9286,343100.0,<1H OCEAN
-118.2,33.95,46.0,2118.0,396.0,1259.0,404.0,2.4786,167000.0,<1H OCEAN
-121.02,37.67,33.0,2978.0,661.0,1690.0,629.0,2.3352,67800.0,INLAND
-117.1,32.9,17.0,2860.0,428.0,1230.0,386.0,5.3202,173800.0,<1H OCEAN
-121.12,35.63,35.0,880.0,151.0,509.0,146.0,2.0655,231700.0,NEAR OCEAN
-118.07,34.0,36.0,1436.0,291.0,1343.0,284.0,3.7792,150300.0,<1H OCEAN
-121.24,37.96,23.0,1073.0,183.0,663.0,170.0,3.3694,91300.0,INLAND
-120.69,35.2,15.0,2771.0,647.0,1339.0,620.0,2.1719,206100.0,<1H OCEAN
-118.4,34.04,52.0,428.0,90.0,195.0,97.0,13.7083,500001.0,<1H OCEAN
-118.25,33.98,44.0,1879.0,519.0,2330.0,481.0,1.4542,106300.0,<1H OCEAN
-117.25,34.44,5.0,6979.0,1182.0,3135.0,1131.0,2.6097,98600.0,INLAND
-119.32,34.26,32.0,3062.0,579.0,1312.0,586.0,4.8357,480500.0,NEAR OCEAN
-118.33,33.67,2.0,2382.0,444.0,999.0,444.0,6.9145,396900.0,NEAR OCEAN
-120.17,39.94,7.0,674.0,171.0,235.0,149.0,3.3107,155800.0,INLAND
-121.33,39.51,19.0,2740.0,460.0,1071.0,425.0,2.7562,80100.0,INLAND
-121.33,37.98,5.0,4183.0,849.0,2212.0,771.0,3.6875,174900.0,INLAND
-121.95,36.63,28.0,1921.0,449.0,980.0,374.0,3.774,298000.0,NEAR OCEAN
-121.92,36.99,26.0,1297.0,240.0,638.0,235.0,4.9643,250000.0,NEAR OCEAN
-117.07,32.77,16.0,1657.0,280.0,617.0,270.0,5.5888,194100.0,NEAR OCEAN
-117.24,32.83,31.0,3528.0,537.0,1592.0,572.0,7.4245,466300.0,NEAR OCEAN
-118.48,34.24,41.0,1623.0,274.0,815.0,279.0,5.5695,227400.0,<1H OCEAN
-121.91,37.31,40.0,1830.0,420.0,972.0,382.0,2.925,282300.0,<1H OCEAN
-118.15,33.87,29.0,1349.0,282.0,748.0,263.0,2.5042,97400.0,<1H OCEAN
-122.19,37.79,34.0,2677.0,365.0,916.0,336.0,5.6664,248100.0,NEAR BAY
-122.24,38.01,8.0,15968.0,2282.0,6376.0,2148.0,5.0404,177900.0,NEAR BAY
-117.75,33.75,23.0,2323.0,454.0,998.0,410.0,4.6,231600.0,<1H OCEAN
-117.26,33.22,13.0,2770.0,566.0,1385.0,488.0,2.3287,121900.0,<1H OCEAN
-117.14,32.76,43.0,1430.0,340.0,502.0,342.0,2.6333,198900.0,NEAR OCEAN
-117.29,34.09,38.0,2304.0,377.0,1251.0,382.0,3.5547,91700.0,INLAND
-122.35,37.92,38.0,2222.0,509.0,1339.0,491.0,1.6365,92300.0,NEAR BAY
-117.87,33.68,8.0,2617.0,462.0,877.0,474.0,7.8118,367400.0,<1H OCEAN
-118.35,34.1,24.0,2890.0,1045.0,1889.0,913.0,2.6951,234200.0,<1H OCEAN
-122.19,37.77,45.0,2395.0,502.0,1746.0,490.0,1.7292,87200.0,NEAR BAY
-117.29,34.12,47.0,1437.0,321.0,803.0,289.0,1.25,66300.0,INLAND
-122.27,40.6,17.0,803.0,199.0,43.0,19.0,1.4041,75000.0,INLAND
-118.24,33.78,37.0,867.0,181.0,681.0,172.0,2.8,174200.0,NEAR OCEAN
-116.86,33.22,34.0,1228.0,220.0,683.0,224.0,2.3908,75400.0,INLAND
-119.59,34.42,17.0,2332.0,406.0,1068.0,395.0,5.5964,335000.0,<1H OCEAN
-119.15,34.21,35.0,1729.0,353.0,1403.0,328.0,3.5589,208000.0,NEAR OCEAN
-122.08,37.67,29.0,2738.0,723.0,1466.0,646.0,1.9328,190000.0,NEAR BAY
-122.08,37.98,5.0,1673.0,345.0,853.0,336.0,4.0747,272900.0,NEAR BAY
-118.26,34.0,47.0,1675.0,442.0,1493.0,417.0,2.1912,126600.0,<1H OCEAN
-121.86,37.39,18.0,1530.0,371.0,1322.0,357.0,4.2844,179200.0,<1H OCEAN
-118.46,35.16,17.0,4493.0,918.0,1916.0,759.0,2.1838,67600.0,INLAND
-122.32,37.56,19.0,3153.0,669.0,1210.0,660.0,4.562,492200.0,NEAR OCEAN
-117.27,34.51,13.0,5818.0,1005.0,2124.0,938.0,3.0677,98600.0,INLAND
-117.18,32.69,43.0,2005.0,487.0,956.0,468.0,2.1375,86100.0,NEAR OCEAN
-118.26,33.95,40.0,2463.0,579.0,2011.0,593.0,1.517,98300.0,<1H OCEAN
-117.9,33.61,29.0,2172.0,373.0,854.0,355.0,6.2153,331900.0,<1H OCEAN
-117.5,34.0,7.0,3269.0,691.0,1857.0,689.0,3.994,131800.0,INLAND
-122.17,37.77,37.0,929.0,224.0,689.0,228.0,1.6611,86100.0,NEAR BAY
-122.41,37.64,39.0,1402.0,302.0,1629.0,316.0,4.1587,263100.0,NEAR OCEAN
-121.88,38.0,26.0,713.0,107.0,316.0,119.0,3.7461,76300.0,INLAND
-121.36,37.97,29.0,1606.0,471.0,931.0,385.0,1.6355,69400.0,INLAND
-118.45,34.18,41.0,1559.0,264.0,896.0,271.0,4.5711,229600.0,<1H OCEAN
-117.07,32.77,31.0,3334.0,492.0,892.0,456.0,7.999,445300.0,NEAR OCEAN
-118.11,34.71,32.0,2993.0,494.0,1379.0,454.0,4.8392,154800.0,INLAND
-118.38,34.26,34.0,2153.0,383.0,1221.0,389.0,4.665,227700.0,<1H OCEAN
-118.1,33.9,36.0,1248.0,240.0,1153.0,260.0,4.9861,153900.0,<1H OCEAN
-117.23,32.86,12.0,5882.0,1439.0,2479.0,1299.0,2.8542,262100.0,NEAR OCEAN
-117.24,32.87,16.0,2030.0,322.0,704.0,319.0,7.7601,348100.0,NEAR OCEAN
-117.2,33.48,17.0,2507.0,384.0,1097.0,377.0,4.5103,310900.0,<1H OCEAN
-121.48,38.54,52.0,1055.0,257.0,487.0,188.0,1.3111,55800.0,INLAND
-119.93,38.94,25.0,1416.0,331.0,513.0,221.0,1.0208,98800.0,INLAND
-118.48,34.27,35.0,424.0,95.0,399.0,93.0,2.9618,189600.0,<1H OCEAN
-122.38,37.58,50.0,1299.0,197.0,501.0,203.0,7.26,500001.0,NEAR OCEAN
-121.34,38.62,34.0,556.0,90.0,249.0,94.0,5.3657,281400.0,INLAND
-117.8,35.68,16.0,5511.0,1122.0,3465.0,1067.0,3.1535,70600.0,INLAND
-118.33,34.19,48.0,518.0,140.0,329.0,111.0,2.7139,195000.0,<1H OCEAN
-121.94,37.31,22.0,1380.0,276.0,794.0,278.0,5.2081,285000.0,<1H OCEAN
-121.61,39.64,20.0,2698.0,523.0,1182.0,472.0,3.0557,162200.0,INLAND
-121.39,38.66,17.0,1701.0,299.0,835.0,306.0,4.0625,129600.0,INLAND
-118.04,33.88,20.0,2362.0,406.0,1245.0,396.0,5.5306,209300.0,<1H OCEAN
-117.93,33.87,29.0,2764.0,632.0,1666.0,584.0,3.5833,196800.0,<1H OCEAN
-121.2,38.67,26.0,3164.0,499.0,1118.0,456.0,4.7555,182000.0,INLAND
-118.94,35.41,19.0,4978.0,831.0,2054.0,754.0,3.4528,97000.0,INLAND
-118.38,34.0,52.0,1364.0,309.0,667.0,288.0,3.756,350000.0,<1H OCEAN
-122.44,37.78,52.0,3570.0,755.0,1334.0,712.0,4.3976,475000.0,NEAR BAY
-122.74,38.45,36.0,16.0,9.0,29.0,6.0,0.92,212500.0,<1H OCEAN
-118.24,33.99,39.0,218.0,82.0,386.0,92.0,2.4389,90600.0,<1H OCEAN
-119.87,36.74,35.0,1823.0,354.0,1005.0,350.0,2.1848,51300.0,INLAND
-120.09,37.72,31.0,1566.0,354.0,606.0,286.0,1.9513,77700.0,INLAND
-118.3,34.12,52.0,480.0,112.0,240.0,110.0,1.8417,500001.0,<1H OCEAN
-121.43,38.48,22.0,4330.0,817.0,2119.0,833.0,3.5217,99800.0,INLAND
-117.95,33.89,35.0,1273.0,238.0,781.0,216.0,4.5893,179000.0,<1H OCEAN
-118.32,33.97,26.0,2856.0,867.0,2762.0,836.0,1.9462,140400.0,<1H OCEAN
-119.52,36.61,27.0,1225.0,231.0,840.0,225.0,2.5962,84200.0,INLAND
-117.07,32.74,33.0,1000.0,252.0,629.0,249.0,1.8556,68100.0,NEAR OCEAN
-119.81,36.74,52.0,2252.0,415.0,930.0,409.0,2.2506,70000.0,INLAND
-117.29,32.82,34.0,4459.0,711.0,1411.0,732.0,6.2657,500001.0,NEAR OCEAN
-122.4,37.8,52.0,2582.0,434.0,864.0,404.0,8.0175,500001.0,NEAR BAY
-117.12,32.74,41.0,1497.0,278.0,781.0,301.0,5.0322,195200.0,NEAR OCEAN
-119.15,36.32,10.0,2505.0,523.0,1172.0,474.0,3.8359,87700.0,INLAND
-121.82,37.24,12.0,4350.0,715.0,2230.0,705.0,7.2617,293500.0,<1H OCEAN
-117.97,33.69,25.0,3632.0,548.0,1743.0,532.0,6.5382,310700.0,<1H OCEAN
-120.99,39.92,16.0,3773.0,647.0,1423.0,602.0,2.2719,101700.0,INLAND
-122.25,37.77,52.0,2121.0,489.0,940.0,485.0,3.6429,326400.0,NEAR BAY
-117.78,33.81,16.0,3997.0,481.0,1415.0,493.0,10.2561,500001.0,<1H OCEAN
-122.39,38.53,17.0,3728.0,682.0,1624.0,637.0,3.1061,188400.0,INLAND
-117.01,32.56,18.0,2008.0,422.0,1723.0,413.0,1.9429,143300.0,NEAR OCEAN
-118.45,34.26,28.0,1330.0,284.0,730.0,241.0,4.0281,171300.0,<1H OCEAN
-117.12,32.71,23.0,1291.0,331.0,1215.0,317.0,1.995,88300.0,NEAR OCEAN
-118.07,33.82,22.0,1478.0,393.0,1005.0,364.0,3.825,275600.0,<1H OCEAN
-122.07,37.33,27.0,4716.0,791.0,1847.0,731.0,7.5688,409300.0,NEAR BAY
-122.04,37.57,22.0,8713.0,2139.0,4446.0,1939.0,3.7955,226900.0,NEAR BAY
-122.57,37.96,52.0,1312.0,205.0,403.0,227.0,8.311,500001.0,NEAR BAY
-119.83,36.77,42.0,2767.0,681.0,1338.0,635.0,1.6375,50800.0,INLAND
-122.42,37.75,52.0,1545.0,458.0,1472.0,454.0,2.3211,238500.0,NEAR BAY
-115.69,35.67,18.0,509.0,119.0,244.0,86.0,1.4786,50000.0,INLAND
-117.66,34.07,40.0,707.0,154.0,463.0,158.0,2.3588,118800.0,INLAND
-122.02,37.96,20.0,3261.0,689.0,1776.0,645.0,4.7222,160700.0,NEAR BAY
-117.77,33.89,4.0,5709.0,817.0,2090.0,787.0,7.3402,328100.0,<1H OCEAN
-118.17,33.84,37.0,2048.0,458.0,1007.0,474.0,3.9818,217700.0,<1H OCEAN
-117.89,33.61,33.0,3505.0,659.0,1441.0,613.0,5.5113,500001.0,<1H OCEAN
-122.21,37.79,22.0,646.0,142.0,484.0,166.0,2.6538,82100.0,NEAR BAY
-118.08,34.02,16.0,2702.0,696.0,2232.0,698.0,2.6715,156800.0,<1H OCEAN
-118.31,34.02,39.0,2247.0,726.0,2390.0,703.0,1.1663,108300.0,<1H OCEAN
-117.81,33.66,18.0,1826.0,416.0,832.0,376.0,3.7066,98400.0,<1H OCEAN
-121.88,37.33,38.0,1471.0,348.0,1222.0,354.0,2.6806,198000.0,<1H OCEAN
-118.33,34.04,46.0,735.0,170.0,677.0,165.0,3.1875,142600.0,<1H OCEAN
-122.45,37.75,29.0,2265.0,556.0,1467.0,497.0,3.7065,293800.0,NEAR BAY
-117.3,34.14,43.0,1419.0,244.0,804.0,257.0,1.9318,64300.0,INLAND
-118.82,34.18,18.0,5305.0,779.0,1162.0,761.0,6.3162,304000.0,<1H OCEAN
-117.7,33.5,14.0,1617.0,295.0,811.0,299.0,5.6621,237700.0,<1H OCEAN
-122.36,40.56,19.0,1685.0,316.0,966.0,280.0,2.1882,55300.0,INLAND
-118.05,33.93,32.0,1508.0,272.0,1234.0,258.0,4.158,160000.0,<1H OCEAN
-117.15,34.87,5.0,4686.0,822.0,1156.0,275.0,3.9492,118800.0,INLAND
-121.03,37.69,8.0,1940.0,376.0,1064.0,375.0,3.0625,86000.0,INLAND
-121.77,38.74,32.0,9813.0,1666.0,4473.0,1626.0,3.4266,144500.0,INLAND
-117.08,32.63,28.0,1518.0,298.0,1226.0,306.0,3.1732,117000.0,NEAR OCEAN
-119.0,35.24,12.0,4941.0,964.0,2181.0,919.0,3.3562,90300.0,INLAND
-117.83,33.89,17.0,3668.0,567.0,1782.0,560.0,7.0201,291300.0,<1H OCEAN
-121.3,38.61,25.0,1719.0,385.0,955.0,365.0,2.0357,97800.0,INLAND
-121.29,37.95,39.0,858.0,186.0,699.0,166.0,1.8186,95800.0,INLAND
-117.7,34.09,20.0,3473.0,761.0,2184.0,749.0,3.3631,120100.0,INLAND
-117.07,32.69,20.0,2738.0,695.0,2095.0,641.0,1.888,75000.0,NEAR OCEAN
-118.15,33.98,45.0,438.0,89.0,339.0,87.0,3.125,178800.0,<1H OCEAN
-119.86,36.85,17.0,2253.0,312.0,850.0,311.0,5.5143,139500.0,INLAND
-117.07,32.65,25.0,3648.0,567.0,1571.0,544.0,3.6844,149100.0,NEAR OCEAN
-121.83,36.6,31.0,3089.0,716.0,1277.0,674.0,2.2568,220100.0,<1H OCEAN
-118.32,34.0,50.0,1321.0,298.0,678.0,271.0,3.1852,272100.0,<1H OCEAN
-117.73,34.08,30.0,992.0,201.0,780.0,218.0,2.125,135000.0,INLAND
-120.88,38.74,17.0,1313.0,300.0,429.0,259.0,2.0531,117100.0,INLAND
-118.47,34.21,36.0,1461.0,281.0,860.0,297.0,5.0777,198400.0,<1H OCEAN
-117.96,33.89,25.0,1739.0,362.0,1301.0,357.0,3.0045,171700.0,<1H OCEAN
-118.38,34.05,39.0,3313.0,1021.0,2226.0,969.0,1.5182,343400.0,<1H OCEAN
-123.8,39.4,50.0,1331.0,239.0,442.0,220.0,2.3917,92700.0,<1H OCEAN
-119.0,35.4,42.0,1613.0,294.0,651.0,286.0,2.6607,64000.0,INLAND
-117.84,33.77,24.0,4733.0,761.0,1906.0,712.0,6.7562,346100.0,<1H OCEAN
-122.01,37.96,36.0,1639.0,280.0,703.0,275.0,5.0078,231500.0,NEAR BAY
-122.47,37.78,47.0,2535.0,587.0,1555.0,577.0,3.5338,309700.0,NEAR BAY
-121.7,38.55,24.0,1653.0,344.0,984.0,308.0,2.4812,241200.0,INLAND
-118.19,33.88,29.0,1608.0,424.0,1401.0,399.0,2.9804,153700.0,<1H OCEAN
-118.85,34.27,20.0,5908.0,732.0,1993.0,668.0,7.8018,333500.0,<1H OCEAN
-118.11,33.99,36.0,1464.0,290.0,1011.0,288.0,4.6028,174000.0,<1H OCEAN
-118.12,35.44,27.0,3474.0,704.0,1118.0,455.0,2.7312,114800.0,INLAND
-118.23,34.11,42.0,2969.0,832.0,1641.0,773.0,2.7114,252700.0,<1H OCEAN
-117.25,33.32,15.0,2886.0,518.0,751.0,265.0,7.7132,348300.0,<1H OCEAN
-121.71,36.6,36.0,963.0,240.0,1032.0,228.0,1.7065,148100.0,<1H OCEAN
-118.37,34.0,43.0,2143.0,651.0,1372.0,573.0,1.7941,137500.0,<1H OCEAN
-116.29,33.67,8.0,5786.0,1292.0,1995.0,1114.0,2.4618,100000.0,INLAND
-122.23,37.8,33.0,2724.0,535.0,905.0,515.0,4.8338,277500.0,NEAR BAY
-121.88,36.98,17.0,2913.0,851.0,1521.0,785.0,2.3017,233000.0,NEAR OCEAN
-122.7,38.98,19.0,1672.0,288.0,872.0,277.0,3.4559,105000.0,INLAND
-122.01,37.28,35.0,1410.0,310.0,803.0,297.0,4.1808,226200.0,<1H OCEAN
-116.8,33.19,11.0,288.0,55.0,154.0,59.0,1.362,175000.0,INLAND
-118.38,34.09,33.0,3101.0,1013.0,1897.0,948.0,1.7618,192300.0,<1H OCEAN
-119.73,36.8,3.0,7876.0,1447.0,4339.0,1494.0,3.5008,102900.0,INLAND
-119.6,36.83,18.0,1726.0,263.0,572.0,210.0,6.6565,137600.0,INLAND
-117.21,32.74,34.0,1470.0,328.0,832.0,328.0,2.699,240700.0,NEAR OCEAN
-117.96,33.74,18.0,2807.0,602.0,2258.0,570.0,3.9559,190800.0,<1H OCEAN
-121.3,38.67,12.0,2411.0,534.0,1300.0,450.0,2.837,116300.0,INLAND
-122.19,39.78,20.0,1842.0,336.0,651.0,317.0,2.3559,73000.0,INLAND
-117.86,33.72,17.0,587.0,112.0,246.0,113.0,2.5167,156300.0,<1H OCEAN
-122.27,37.76,52.0,933.0,213.0,463.0,193.0,3.3067,209700.0,NEAR BAY
-121.8,37.2,10.0,2659.0,396.0,994.0,414.0,6.5,340700.0,<1H OCEAN
-118.34,33.79,30.0,2895.0,748.0,1407.0,652.0,4.5662,300000.0,<1H OCEAN
-122.38,40.66,24.0,2386.0,536.0,1113.0,454.0,1.645,54700.0,INLAND
-122.02,36.96,38.0,1468.0,269.0,662.0,239.0,4.6852,290500.0,NEAR OCEAN
-122.22,38.1,50.0,352.0,58.0,148.0,35.0,0.89,75000.0,NEAR BAY
-118.21,33.93,40.0,1787.0,519.0,2232.0,495.0,1.6669,103300.0,<1H OCEAN
-118.52,34.02,45.0,1704.0,304.0,637.0,254.0,6.6254,500001.0,<1H OCEAN
-118.04,34.17,34.0,2105.0,340.0,1140.0,319.0,4.5052,195700.0,INLAND
-118.14,33.8,44.0,2930.0,478.0,1212.0,497.0,4.5217,251300.0,NEAR OCEAN
-115.52,32.79,20.0,1189.0,283.0,1114.0,265.0,2.0357,69700.0,INLAND
-122.0,39.95,27.0,2479.0,525.0,1215.0,508.0,1.9713,65800.0,INLAND
-121.69,37.0,13.0,1222.0,262.0,659.0,278.0,4.7019,226800.0,<1H OCEAN
-121.33,38.03,6.0,2834.0,499.0,1218.0,459.0,3.0221,141700.0,INLAND
-122.08,37.67,44.0,1048.0,205.0,437.0,214.0,4.5833,174100.0,NEAR BAY
-117.87,34.12,28.0,2470.0,445.0,1184.0,417.0,3.8588,188800.0,<1H OCEAN
-118.21,33.93,31.0,552.0,147.0,454.0,140.0,2.1893,153300.0,<1H OCEAN
-119.72,36.79,35.0,1765.0,312.0,726.0,312.0,2.8213,72100.0,INLAND
-117.01,32.79,22.0,2725.0,447.0,1246.0,439.0,5.5662,258300.0,<1H OCEAN
-121.14,38.85,8.0,6234.0,1279.0,3227.0,1296.0,2.5321,117400.0,INLAND
-118.5,34.21,36.0,2111.0,459.0,1169.0,442.0,2.651,172000.0,<1H OCEAN
-118.24,33.9,25.0,539.0,109.0,484.0,90.0,1.4786,90600.0,<1H OCEAN
-122.25,37.83,52.0,2651.0,484.0,1004.0,471.0,4.1278,345300.0,NEAR BAY
-123.36,41.62,19.0,2245.0,533.0,952.0,440.0,2.4287,65000.0,INLAND
-117.58,34.11,10.0,10474.0,2819.0,7086.0,2480.0,3.1875,126800.0,INLAND
-117.14,33.9,9.0,4639.0,920.0,1865.0,843.0,2.9811,159500.0,INLAND
-119.25,34.28,27.0,5206.0,1750.0,2393.0,1411.0,2.5893,335900.0,NEAR OCEAN
-116.9,32.88,34.0,2729.0,640.0,1523.0,621.0,1.984,111300.0,<1H OCEAN
-122.26,37.86,52.0,1615.0,289.0,651.0,252.0,5.527,349100.0,NEAR BAY
-117.88,33.88,19.0,3492.0,923.0,2447.0,823.0,3.2214,250000.0,<1H OCEAN
-117.78,33.68,18.0,1207.0,296.0,588.0,260.0,2.5684,175000.0,<1H OCEAN
-118.31,34.05,42.0,1567.0,427.0,1832.0,394.0,1.3404,219200.0,<1H OCEAN
-121.23,40.68,13.0,1164.0,216.0,629.0,194.0,2.2888,80000.0,INLAND
-118.33,34.11,36.0,2885.0,599.0,1271.0,584.0,3.0897,227600.0,<1H OCEAN
-122.23,38.33,20.0,4177.0,832.0,1797.0,795.0,3.044,182100.0,NEAR BAY
-121.29,38.13,27.0,2963.0,427.0,1206.0,414.0,4.5417,132300.0,INLAND
-121.45,38.53,39.0,2435.0,460.0,1410.0,441.0,2.7813,50000.0,INLAND
-118.3,34.0,52.0,1589.0,458.0,1726.0,457.0,1.2812,111700.0,<1H OCEAN
-118.78,34.28,27.0,1752.0,251.0,847.0,276.0,6.8748,244000.0,<1H OCEAN
-120.45,34.96,16.0,1873.0,380.0,1233.0,332.0,3.0721,116400.0,<1H OCEAN
-117.94,33.78,15.0,4030.0,920.0,2460.0,825.0,3.8833,189400.0,<1H OCEAN
-118.11,33.84,37.0,1982.0,459.0,892.0,444.0,3.556,215900.0,<1H OCEAN
-122.3,37.95,29.0,1205.0,280.0,510.0,180.0,1.4304,84200.0,NEAR BAY
-122.21,37.47,30.0,5926.0,1344.0,4447.0,1230.0,2.1312,228800.0,NEAR BAY
-118.41,34.26,32.0,1614.0,325.0,1361.0,320.0,3.625,131900.0,<1H OCEAN
-118.08,33.85,16.0,2633.0,548.0,1732.0,544.0,4.0536,187500.0,<1H OCEAN
-118.0,33.85,26.0,1521.0,345.0,1336.0,331.0,3.0129,135200.0,<1H OCEAN
-119.01,35.36,11.0,5327.0,776.0,2217.0,765.0,5.5623,89800.0,INLAND
-121.82,37.33,23.0,1485.0,297.0,1470.0,323.0,4.0803,162500.0,<1H OCEAN
-121.49,39.55,17.0,2489.0,454.0,1005.0,412.0,2.1708,77800.0,INLAND
-119.82,36.77,43.0,3837.0,640.0,1672.0,636.0,3.0955,80200.0,INLAND
-118.31,33.99,45.0,2669.0,719.0,3004.0,724.0,1.6556,108800.0,<1H OCEAN
-122.27,37.88,52.0,1313.0,202.0,467.0,158.0,6.3662,410200.0,NEAR BAY
-118.11,34.03,36.0,3286.0,629.0,2101.0,634.0,2.9054,225000.0,<1H OCEAN
-122.64,41.54,42.0,2820.0,518.0,1216.0,463.0,2.217,65900.0,INLAND
-121.97,37.27,20.0,8930.0,1141.0,2955.0,1002.0,7.5684,305200.0,<1H OCEAN
-120.67,38.47,16.0,2483.0,566.0,796.0,440.0,2.2813,91400.0,INLAND
-117.61,34.0,42.0,2250.0,453.0,1494.0,434.0,2.8833,101400.0,INLAND
-121.03,39.09,11.0,2879.0,557.0,53.0,204.0,2.3923,177100.0,INLAND
-118.15,33.91,21.0,1249.0,436.0,1708.0,423.0,2.4583,125000.0,<1H OCEAN
-117.9,33.64,35.0,1089.0,185.0,343.0,171.0,5.5362,407200.0,<1H OCEAN
-118.28,33.87,26.0,2018.0,633.0,2011.0,629.0,2.5368,157500.0,<1H OCEAN
-118.23,33.94,43.0,1535.0,339.0,1210.0,312.0,1.8942,98000.0,<1H OCEAN
-121.33,38.66,19.0,2674.0,501.0,1154.0,503.0,3.7122,119300.0,INLAND
-118.29,33.92,43.0,1275.0,234.0,734.0,212.0,4.3362,87900.0,<1H OCEAN
-121.0,38.91,35.0,1424.0,308.0,699.0,271.0,2.1396,91800.0,INLAND
-122.28,38.46,16.0,9828.0,1227.0,3655.0,1112.0,6.5403,363400.0,INLAND
-117.11,32.69,23.0,2846.0,802.0,2139.0,747.0,2.2682,85000.0,NEAR OCEAN
-117.12,32.71,24.0,3149.0,658.0,1901.0,602.0,2.6964,120600.0,NEAR OCEAN
-117.09,32.95,17.0,1473.0,242.0,753.0,240.0,6.7849,279300.0,<1H OCEAN
-120.84,37.57,32.0,2841.0,751.0,2462.0,744.0,1.9344,70400.0,INLAND
-117.46,33.94,5.0,9099.0,1413.0,3957.0,1238.0,5.5789,187300.0,INLAND
-117.98,33.69,16.0,6010.0,1205.0,3953.0,1107.0,4.2348,166300.0,<1H OCEAN
-118.22,33.83,44.0,1786.0,394.0,1112.0,383.0,4.1364,177200.0,<1H OCEAN
-118.42,34.03,40.0,1730.0,331.0,867.0,294.0,6.5102,500001.0,<1H OCEAN
-122.07,37.98,35.0,1637.0,290.0,811.0,300.0,4.0917,193800.0,NEAR BAY
-122.41,40.88,15.0,961.0,205.0,320.0,104.0,2.3882,71000.0,INLAND
-118.11,33.81,36.0,2424.0,393.0,1002.0,398.0,5.075,229000.0,<1H OCEAN
-122.03,37.47,32.0,2325.0,515.0,1586.0,502.0,3.6719,223400.0,NEAR BAY
-117.79,33.74,21.0,3479.0,429.0,1133.0,426.0,11.3011,500001.0,<1H OCEAN
-119.38,36.32,16.0,2771.0,510.0,1448.0,474.0,2.7472,101900.0,INLAND
-118.53,34.15,18.0,3804.0,816.0,1418.0,768.0,3.1826,331900.0,<1H OCEAN
-119.6,36.8,12.0,1670.0,337.0,1010.0,354.0,2.4125,60400.0,INLAND
-122.44,37.65,18.0,4615.0,1100.0,2736.0,1025.0,4.2222,260000.0,NEAR OCEAN
-122.26,37.82,52.0,2266.0,426.0,982.0,412.0,5.253,391800.0,NEAR BAY
-117.92,34.07,35.0,1499.0,227.0,885.0,241.0,4.8658,199100.0,<1H OCEAN
-118.29,33.82,37.0,1855.0,389.0,1058.0,373.0,4.4196,210300.0,<1H OCEAN
-122.27,37.51,26.0,6035.0,1051.0,2414.0,992.0,6.1387,435200.0,NEAR OCEAN
-117.07,33.14,15.0,5816.0,851.0,2524.0,860.0,3.9464,213000.0,<1H OCEAN
-117.29,33.03,11.0,377.0,130.0,40.0,61.0,4.2062,87500.0,NEAR OCEAN
-116.81,32.81,15.0,3206.0,749.0,1525.0,697.0,2.8047,206700.0,<1H OCEAN
-119.03,35.31,25.0,623.0,146.0,547.0,136.0,1.125,63000.0,INLAND
-118.37,34.14,40.0,1867.0,444.0,798.0,435.0,3.0625,272300.0,<1H OCEAN
-118.1,34.09,32.0,3435.0,734.0,2726.0,715.0,2.904,179100.0,<1H OCEAN
-122.44,37.75,52.0,3916.0,727.0,1640.0,670.0,5.7406,348700.0,NEAR BAY
-122.47,37.8,52.0,2679.0,478.0,1059.0,496.0,4.5797,500001.0,NEAR BAY
-120.48,34.95,44.0,1899.0,511.0,1806.0,491.0,1.9722,127800.0,<1H OCEAN
-119.1,35.39,10.0,828.0,153.0,314.0,154.0,4.0366,77900.0,INLAND
-117.16,32.77,39.0,2727.0,600.0,921.0,532.0,2.5312,200000.0,NEAR OCEAN
-118.25,33.86,14.0,1760.0,383.0,1229.0,362.0,4.3641,158300.0,<1H OCEAN
-122.01,37.5,12.0,6715.0,1273.0,3316.0,1364.0,3.9519,214300.0,NEAR BAY
-118.03,33.72,14.0,3980.0,667.0,1552.0,639.0,6.8647,500001.0,NEAR OCEAN
-117.13,32.75,29.0,2818.0,821.0,990.0,740.0,2.183,204200.0,NEAR OCEAN
-118.13,34.71,24.0,2600.0,471.0,1340.0,440.0,2.9222,120900.0,INLAND
